,date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,realizedcap_usd,generatedcoins,fees,activeaddresses,averagedifficulty,paymentcount,mediantxvalue_usd,medianfee,blocksize,blockcount
569,4/28/13,44319520.07,2556843.914,9174.0,73779042.16,4.3,0.0,23746208.99,31600.0,594.357571,17216.0,435.0557425,9658.0,174.6356076,0.1,4079010.0,632.0
570,4/29/13,36478096.6,2111820.413,9275.0,75216843.08,4.37,0.0,24124114.41,32500.0,634.4097411,18395.0,437.93782139999996,9542.0,181.67989,0.1,4977931.0,650.0
571,4/30/13,40391660.1,1969542.9719999998,9099.0,75742334.7,4.4,0.0,24536759.91,31350.0,792.1703735,17810.0,437.93782139999996,9301.0,167.86364650000002,0.1,5349282.0,627.0
572,5/1/13,76374202.8,4691921.756,8990.0,74064136.01,4.29,0.0,26039365.5,31699.9795,639.972367,16991.0,471.1227637,9326.0,177.1258735,0.1,4463820.0,634.0
573,5/2/13,11631506.34,2501720.016,8031.0,65379394.84,3.78,0.0,25972562.03,26150.0,528.8035945,15769.0,482.5125108,8269.0,155.4904201,0.1,4088911.0,523.0
574,5/3/13,4632241.488,1964663.757,6280.0,58761687.94,3.39,0.0,26153571.6,19900.0,375.72909060000006,12956.0,482.5125108,6519.0,105.126185,0.05,3382172.0,398.0
575,5/4/13,5725030.204,1648315.177,6168.0,52494635.07,3.03,0.0,26266712.63,20875.0,374.6704375,12377.0,482.5125108,6334.0,114.3115065,0.1,3223478.0,418.0
576,5/5/13,6579465.3379999995,3060323.0439999998,5948.0,60562859.51,3.49,0.0,26912496.69,22100.0,317.35296989999995,12245.0,436.42100039999997,6060.0,116.40232649999999,0.0,3165698.0,442.0
577,5/6/13,13489738.13,4020198.059,10636.0,62419512.16,3.59,0.0,28128893.69,31850.0,745.3336031,18244.0,396.5528163,10980.0,136.722623,0.1,4823264.0,637.0
578,5/7/13,9082297.718,2615555.687,8712.0,58748577.49,3.37,0.0,28251024.28,37925.0,450.4812114,16710.0,396.5528163,9013.0,118.23813500000001,0.00677266,4123225.0,759.0
579,5/8/13,6748147.052999999,1250363.07,9035.0,57239574.33,3.28,0.0,28373409.98,36500.0,496.3183591,16851.0,431.3694107,9773.0,124.4107213,0.1,4129160.0,730.0
580,5/9/13,9291190.987,1487343.8180000002,12776.0,59406121.23,3.4,0.0,28709790.62,37050.0,944.5557991000001,20459.0,469.79810139999995,13476.0,99.19820997,0.1,5806489.0,741.0
581,5/10/13,8136961.732000001,1538562.301,10503.0,59832541.01,3.41,0.0,28878319.79,37000.0,709.356414,18054.0,469.79810139999995,11231.0,101.5839,0.1,4884485.0,740.0
582,5/11/13,18682243.09,2499308.296,7000.0,60740571.64,3.46,0.0,29137057.79,31300.0,405.2496122,14207.0,558.7199744,7738.0,145.9496342,0.001,3874790.0,626.0
583,5/12/13,8487885.824,1254319.033,6924.0,59096255.41,3.36,0.0,29205895.48,30750.0,377.11730530000006,13924.0,596.8873537000001,7660.0,130.4352,0.00305107,3501445.0,615.0
584,5/13/13,7021996.489,1203602.5729999999,6596.0,57438495.59,3.26,0.0,29373881.99,28850.0,355.15999469999997,13620.0,596.8873537000001,7216.0,118.3157007,0.0,3522595.0,577.0
585,5/14/13,7571576.192000001,1952139.642,7218.0,57978731.57,3.28,0.0,29591315.12,29550.0,406.6741052,14370.0,599.8809217,7779.0,117.1084361,0.01,4357789.0,591.0
586,5/15/13,6523932.125,1544792.365,6500.0,49773625.39,2.82,0.0,29503421.52,27900.0,366.7363919,13301.0,605.5175912000001,7018.0,109.87601029999999,0.01,3315285.0,558.0
587,5/16/13,6475101.9,1441678.844,7434.0,51862886.44,2.93,0.0,29374402.28,28500.0,465.79798439999996,14608.0,605.5175912000001,8030.0,104.4251178,0.1,3809371.0,570.0
588,5/17/13,6079749.175,1029128.479,6638.0,51184775.5,2.89,0.0,29563275.58,26700.0,384.7812707,13148.0,605.5175912000001,7124.0,99.81296849,0.1,3405760.0,534.0
589,5/18/13,5818653.765,1175057.731,5660.0,56917975.93,3.2,0.0,29645715.87,27525.0,301.132068,11868.0,596.4191093,6249.0,110.3403453,0.00036759,3173088.0,551.0
590,5/19/13,5637138.598999999,1255563.523,5590.0,58760676.0,3.3,0.0,29749968.42,27150.0,275.62697119999996,11892.0,593.0467865,6163.0,128.2753496,0.01,2928165.0,543.0
591,5/20/13,5155162.313999999,1292105.933,6375.0,58999968.3,3.31,0.0,29868392.85,27400.0,367.0384186,13264.0,593.0467865,6967.0,100.77352629999999,0.01,3322274.0,548.0
592,5/21/13,6715033.989,1492287.917,6248.0,56855332.83,3.19,0.0,29867009.93,26900.0,361.0776901,12779.0,592.0730412,6938.0,119.77077309999999,0.01,3127223.0,538.0
593,5/22/13,6188331.018999999,1082361.539,5319.0,55230680.8,3.09,0.0,29942876.73,27900.0,279.2763635,11279.0,558.1217882,6100.0,136.09348,0.01,2606097.0,558.0
594,5/23/13,6864769.913,1050078.557,5939.0,55874706.42,3.12,0.0,30058255.47,30950.0,329.2023744,12400.0,558.1217882,6694.0,128.33184,0.01,3309004.0,619.0
595,5/24/13,7931107.217,1153487.47,5997.0,56838168.78,3.17,0.0,30091166.8,32799.92,350.30271939999994,12545.0,558.1217882,6716.0,155.9610315,0.01,3251810.0,656.0
596,5/25/13,6206968.658,1178413.415,5080.0,57283344.29,3.19,0.0,30204136.28,31350.0,294.1003637,11082.0,585.5971538,5908.0,142.9350787,0.01,2883784.0,627.0
597,5/26/13,6052556.683999999,1426763.166,5138.0,56119639.68,3.12,0.0,30291798.27,28500.0,295.7940486,11330.0,595.6534968,6264.0,136.1836517,0.01,3200954.0,570.0
598,5/27/13,5972393.057999999,1217565.49,4880.0,58225576.25,3.23,0.0,30363170.47,28000.0,242.39658369999998,10639.0,595.6534968,5624.0,141.17001519999997,0.01,2724652.0,560.0
599,5/28/13,5568496.494,1070684.844,5115.0,55994358.96,3.1,0.0,30494185.91,29150.0,248.42685419999998,11265.0,597.4422107999999,5962.0,123.59561550000001,0.01,3000086.0,583.0
600,5/29/13,5351765.53,1064381.748,5065.0,55791264.75,3.09,0.0,30627245.61,29450.0,260.3138267,10978.0,602.3382422000001,5802.0,130.6469772,0.01,2920171.0,589.0
601,5/30/13,6479936.589,1138988.493,5250.0,55805688.3,3.08,0.0,30690910.49,30700.0,288.95641960000006,11319.0,602.3382422000001,6052.0,142.08154030000003,0.01,2912857.0,614.0
602,5/31/13,6273037.6620000005,1621226.602,5100.0,53817015.07,2.97,0.0,30834530.33,30000.0,246.78050299999998,11152.0,602.3382422000001,5942.0,133.8386153,0.0,2711906.0,600.0
603,6/1/13,5622721.105,1841215.1169999999,4260.0,53350661.17,2.94,0.0,30602683.98,28400.0,224.54032719999998,9551.0,621.0798679999999,5063.0,125.2239393,0.01,2761666.0,568.0
604,6/2/13,4943299.647,1189451.082,4495.0,51443618.71,2.83,0.0,30656958.01,28350.0,220.7295144,9833.0,623.1704212000001,5109.0,127.25002549999999,0.0,2581931.0,567.0
605,6/3/13,5081184.228999999,1086650.742,4544.0,49674160.0,2.73,0.0,30776721.14,28050.0,242.67699380000002,10093.0,623.1704212000001,5215.0,120.51279109999999,0.00718519,2460123.0,561.0
606,6/4/13,4479206.909,1130789.837,4539.0,49225070.7,2.7,0.0,30848723.24,26950.0,252.17691069999998,10219.0,617.5897221,5215.0,121.2857207,0.01,2954355.0,539.0
607,6/5/13,5414929.169,1234965.547,4655.0,52514649.87,2.87,0.0,30939209.92,30100.0,279.34608760000003,10256.0,604.6025397000001,5362.0,129.07907340000003,0.01,3183138.0,602.0
608,6/6/13,4458967.791999999,900542.3627,4544.0,52816717.96,2.88,0.0,31020703.8,29350.0,226.14636980000003,9974.0,604.6025397000001,5536.0,121.32635060000001,0.01,2677005.0,587.0
609,6/7/13,6934174.969,927476.4502,4810.0,51045131.45,2.78,0.0,31003650.83,32899.96,305.3819483,10491.0,604.6025397000001,5735.0,137.04566,0.1,3323442.0,658.0
610,6/8/13,4628927.477,935588.5129,4443.0,47824631.56,2.6,0.0,31057150.24,32350.0,243.59449709999998,9718.0,638.1659678999999,5336.0,127.2022801,0.1,2372927.0,647.0
611,6/9/13,4497981.568,895415.0326,5104.0,46991025.0,2.55,0.0,31042542.78,27700.0,267.2314902,10867.0,638.5330679,5947.0,103.60135770000001,0.01,3522820.0,554.0
612,6/10/13,6152885.274,2457377.815,5420.0,43827744.92,2.38,0.0,32494855.56,28700.0,300.08676010000005,11335.0,638.5330679,6257.0,96.50095912,0.1,2992697.0,574.0
613,6/11/13,4578090.985,1366183.535,4798.0,45930453.89,2.49,0.0,33019342.72,28150.0,300.040437,13820.0,645.2481328,5698.0,99.62490812,0.01,3196641.0,563.0
614,6/12/13,4430416.1680000005,1230630.45,4529.0,44657184.56,2.41,0.0,32880473.84,31850.0,246.10500530000004,9981.0,650.534914,5463.0,116.05099740000001,0.01,2153347.0,637.0
615,6/13/13,4112141.4839999997,728042.1901,4606.0,44464597.0,2.4,0.0,32960844.36,30950.0,252.46542200000002,10152.0,650.534914,5527.0,107.29753899999999,0.01,2916431.0,619.0
616,6/14/13,5783769.76,2191730.721,4796.0,42213701.18,2.27,0.0,32620755.48,32400.0,245.7083063,10605.0,670.1197363,5690.0,107.8023,0.01,2697214.0,648.0
617,6/15/13,3039616.86,898019.3077,3496.0,39680907.4,2.14,0.0,32619659.72,23300.0,183.52326069999998,8433.0,713.0519821,4310.0,97.91622304,0.01,2097589.0,466.0
618,6/16/13,2934486.901,846199.554,3529.0,38873110.03,2.09,0.0,32626995.89,23800.0,194.0668821,8319.0,713.0519821,4356.0,95.61413324,0.01,1947433.0,476.0
619,6/17/13,3407879.175,777830.3322,4037.0,39834635.79,2.14,0.0,32673016.15,26100.0,222.5131099,9134.0,713.0519821,4814.0,100.9244749,0.01,2287882.0,522.0
620,6/18/13,3427596.143,922528.4742,4325.0,42549878.18,2.28,0.0,32782567.79,30950.0,256.7190165,10244.0,678.4701985,5591.0,111.72,0.01,2370241.0,619.0
621,6/19/13,4000483.437,780406.5952,4841.0,43008862.0,2.3,0.0,32855787.51,36050.0,267.5296058,10320.0,633.7700411000001,5970.0,104.93343429999999,0.01,2573174.0,721.0
622,6/20/13,2831940.84,912736.411,3889.0,43019873.93,2.3,0.0,32920041.7,34350.0,166.3464935,9449.0,633.7700411000001,5492.0,84.88139924,0.0,2210545.0,687.0
623,6/21/13,2612889.84,998953.5315,4647.0,43662098.13,2.33,0.0,33039056.43,29300.0,154.547726,11222.0,681.4206813,5942.0,88.04654899,0.0,3292554.0,586.0
624,6/22/13,2494332.226,2125941.002,5390.0,53809282.92,2.86,0.0,33769451.87,27550.0,158.4399751,12758.0,746.3638926,6466.0,89.90465701,0.0,5546623.0,551.0
625,6/23/13,3033158.943,1926270.865,4360.0,54527347.6,2.9,0.0,34590788.46,31550.0,100.57333809999999,10445.0,746.3638926,5728.0,81.98075033,0.0,2622945.0,631.0
626,6/24/13,3200081.3880000003,1769118.5219999999,4337.0,59097174.47,3.13,0.0,35357859.54,31200.0,106.59959340000002,10491.0,747.7859132,5716.0,92.09377081,0.0,3066969.0,624.0
627,6/25/13,5253666.742,1115111.034,4255.0,53866744.36,2.85,0.0,35441098.79,27850.0,110.7102047,10327.0,769.7149678,5694.0,121.4202587,0.001,3339881.0,557.0
628,6/26/13,5411743.665,1223669.009,4867.0,53140342.31,2.81,0.0,35565158.04,32500.0,151.0545412,10858.0,769.7149678,6521.0,93.74980683,0.01,3149364.0,650.0
629,6/27/13,4733006.492,1789191.9880000001,4656.0,54549429.62,2.88,0.0,35758909.23,31000.0,130.0128578,11110.0,769.7149678,6399.0,100.9952955,0.0,3711873.0,620.0
630,6/28/13,4693202.084,1823457.763,4217.0,57625266.09,3.04,0.0,35770186.67,29550.0,97.38046828,11050.0,798.6268584,5633.0,121.1977212,0.0,3299140.0,591.0
631,6/29/13,4085152.7060000002,1344929.965,3905.0,52535223.96,2.76,0.0,35905262.16,30700.0,84.99125029,9832.0,808.5488936,5407.0,113.76229029999999,0.01,2549033.0,614.0
632,6/30/13,4192363.784,1145489.393,3754.0,53105006.05,2.79,0.0,36094359.36,28100.0,85.51194652,9996.0,808.5488936,5329.0,123.44611869999999,0.01,2623504.0,562.0
633,7/1/13,5176320.2360000005,1885968.205,5367.0,57352195.13,3.01,0.0,36227877.34,31250.0,147.6366262,12893.0,820.3996137999999,6950.0,124.87484750000002,0.00063045,4665897.0,625.0
634,7/2/13,4534383.995,1701186.8,4961.0,56419631.87,2.95,0.0,36347945.1,31700.0,78.71211086,12137.0,841.4675607999999,6686.0,102.4531108,0.0,3111799.0,634.0
635,7/3/13,4069976.44,1412971.21,5444.0,54399847.1,2.85,0.0,36382092.38,30100.0,97.69486939,12911.0,841.4675607999999,7320.0,70.30237489,0.01,3721644.0,602.0
636,7/4/13,4180200.245,1058514.2079999999,4369.0,51255363.22,2.68,0.0,36467202.29,31150.0,64.47557223,11461.0,848.8715818,6307.0,95.5089958,0.0001,3210385.0,623.0
637,7/5/13,3805224.735,1949046.73,4008.0,52007907.77,2.71,0.0,36374646.43,25600.0,55.43536226,10494.0,909.3014583999999,5904.0,88.04842604,0.0001,3025337.0,512.0
638,7/6/13,3303776.256,1467596.668,3451.0,46416736.06,2.42,0.0,36319660.38,25750.0,67.51857395,9602.0,909.3014583999999,6038.0,94.27008125,0.0001,2451492.0,515.0
639,7/7/13,3087437.003,997100.7796,4039.0,47257805.95,2.46,0.0,36346611.36,28850.0,58.61388636,10079.0,909.3014583999999,5943.0,85.60789971,0.0001,2462916.0,577.0
640,7/8/13,3825267.558,1253196.1840000001,4287.0,52200285.81,2.71,0.0,36387922.13,32950.0,66.97345984,10731.0,892.4622627999998,6141.0,96.53595997,0.0001,2998694.0,659.0
641,7/9/13,3489180.247,1067668.317,4343.0,49848415.26,2.58,0.0,36535919.89,31400.0,73.06466333,11137.0,874.0727921,6178.0,83.98265571,0.0001,2623103.0,628.0
642,7/10/13,3804604.604,1103847.185,4198.0,50467012.94,2.61,0.0,36589462.0,29600.0,70.37062535,10710.0,874.0727921,6014.0,106.82952079999998,0.0001,2620215.0,592.0
643,7/11/13,4521292.766,1530364.906,4835.0,54902093.54,2.84,0.0,36712812.0,28650.0,96.83596056,11298.0,881.951818,7782.0,85.02676026,0.0001,3018723.0,573.0
644,7/12/13,3887824.537,1358858.1619999998,4328.0,52709545.35,2.72,0.0,36730388.14,27000.0,116.43205400000001,10487.0,923.1454207999999,6916.0,81.05689833,0.0001,3145726.0,540.0
645,7/13/13,3391850.7660000003,1121750.8290000001,3749.0,54543552.48,2.81,0.0,36811096.65,26950.0,55.71544381,9771.0,923.1454207999999,5546.0,109.1417098,0.0001,2648093.0,539.0
646,7/14/13,13040452.65,2896291.6380000003,3397.0,56916109.87,2.93,0.0,37184446.99,27300.0,61.67294489,9218.0,923.1454207999999,5040.0,131.0327006,0.0001,2321225.0,546.0
647,7/15/13,4151206.994,1091958.139,4369.0,55928419.06,2.87,0.0,37381989.4,32050.0,90.52156996,10678.0,902.1297842,5990.0,104.12134,0.0001,2867689.0,641.0
648,7/16/13,4228878.382,1427049.3730000001,4634.0,58486756.45,3.0,0.0,37551344.54,31300.0,67.85442073,11205.0,883.7564645,6464.0,104.4974275,0.0001,3143245.0,626.0
649,7/17/13,4479438.531,1373141.72,4298.0,60069796.36,3.08,0.0,37621118.64,31300.0,55.32258601,10952.0,883.7564645,6051.0,122.3457368,0.0001,2447619.0,626.0
650,7/18/13,4193648.229,1562639.281,3881.0,61555116.8,3.15,0.0,37707773.43,29700.0,76.30307438,10389.0,905.1119802000001,5681.0,125.73179590000001,0.0001,2764092.0,594.0
651,7/19/13,4089376.7139999997,1111967.512,3883.0,56462660.76,2.88,0.0,37791171.38,26450.0,60.69348781,10019.0,957.5074897,5558.0,111.439097,0.0001,2182873.0,529.0
652,7/20/13,5081345.445,2141239.566,4147.0,57968924.62,2.96,0.0,37985089.17,27650.0,84.84940922,9842.0,957.5074897,6326.0,89.42331535,0.0001,2389862.0,553.0
653,7/21/13,3410930.207,1550954.236,3546.0,56137986.3,2.87,0.0,38170444.0,25700.0,61.21555277,9401.0,957.5074897,5196.0,103.0148439,0.0001,1981948.0,514.0
654,7/22/13,3525478.943,1218567.68,3723.0,57978056.71,2.95,0.0,38268530.18,27250.0,80.25479836,9712.0,923.0068135,5340.0,102.7017439,0.0001,2828831.0,545.0
655,7/23/13,3518802.1739999996,1539560.396,3888.0,56899189.9,2.89,0.0,38378338.97,30550.0,65.11637744,10040.0,894.198168,5677.0,99.62597229,0.0001,2207294.0,611.0
656,7/24/13,4005208.248,1313542.16,3590.0,59057003.31,2.99,0.0,38510585.39,30250.0,55.36026254,9666.0,894.198168,5231.0,116.8259321,0.0001,2491006.0,605.0
657,7/25/13,3667497.148,1111989.702,3693.0,58382749.75,2.95,0.0,38614942.29,27525.0,53.69636856,9863.0,895.8348942,5539.0,109.10170579999999,0.0001,2178697.0,551.0
658,7/26/13,3704720.3,1609749.305,3461.0,59027203.92,2.98,0.0,38699906.42,30850.0,38.74402112,8993.0,912.9864203,5306.0,117.9907356,0.0001,1997616.0,617.0
659,7/27/13,2941307.2210000004,1326105.262,3438.0,57465924.72,2.9,0.0,38772565.37,26800.0,41.72265538,8748.0,912.9864203,5200.0,98.0571338,0.0001,1736005.0,536.0
660,7/28/13,4435756.286,1905823.5380000002,3171.0,57108854.66,2.88,0.0,38846381.12,27950.0,38.41747773,8328.0,912.9864203,4720.0,113.821848,0.0001,1774052.0,559.0
661,7/29/13,3287796.1539999996,1285905.8290000001,3750.0,58484125.8,2.94,0.0,38969024.5,27350.0,52.38220999,9541.0,902.115902,5485.0,107.010907,0.0001,2569237.0,547.0
662,7/30/13,4476391.4860000005,1455253.459,3641.0,59020660.47,2.97,0.0,39102325.07,27850.0,56.21095373,9380.0,892.5528343000001,5257.0,121.2840727,0.0001,2484123.0,557.0
663,7/31/13,3852175.8189999997,1478993.2119999998,3817.0,59745349.13,3.0,0.0,39182204.03,24850.0,67.2085336,9544.0,892.5528343000001,5270.0,119.0567011,0.0001,2570134.0,497.0
664,8/1/13,3545300.488,1568051.689,3552.0,57255729.74,2.87,0.0,39228244.5,26050.0,48.34628551,9213.0,892.5528343000001,5081.0,101.9291857,0.0001,2286019.0,521.0
665,8/2/13,3330258.506,1301464.872,3742.0,58807466.98,2.94,0.0,39294247.3,28000.0,52.09868866,9390.0,840.8435252,5318.0,105.48199699999999,0.0001,1891205.0,560.0
666,8/3/13,3371913.498,1549500.564,3593.0,56898440.54,2.84,0.0,39401843.77,28400.0,47.37381138,9730.0,821.9254852999999,5187.0,115.896829,0.0001,2405708.0,568.0
667,8/4/13,3400385.6489999997,1484987.154,4106.0,60288258.0,3.01,0.0,39507754.35,27950.0,68.0766141,9603.0,821.9254852999999,6358.0,91.65860931,0.0001,2286309.0,559.0
668,8/5/13,4306667.069,2259232.1780000003,4316.0,60218307.77,3.0,0.0,39593057.73,32700.0,80.55545449,10335.0,826.3390097,6463.0,104.7540824,0.0001,2441506.0,654.0
669,8/6/13,3726863.047,1874989.687,3768.0,57153667.62,2.84,0.0,39651656.71,29600.0,57.22029373,10138.0,838.4194562999999,5497.0,99.03967154,0.0001,2960807.0,592.0
670,8/7/13,4018734.735,1790781.055,4292.0,56671745.83,2.82,0.0,39734175.62,30500.0,87.37870942,11049.0,838.4194562999999,6535.0,97.43155861,0.0001,3093865.0,610.0
671,8/8/13,5045878.853999999,3005940.415,3875.0,55528865.74,2.75,0.0,39564228.63,29200.0,57.60480389,9761.0,838.4194562999999,5841.0,107.9434469,0.0001,2460296.0,584.0
672,8/9/13,1322550.212,1079634.9840000002,3455.0,54681762.16,2.71,0.0,39670887.52,28950.0,55.32243418,8948.0,864.9765517000001,5378.0,77.14661004,0.0,2362211.0,579.0
673,8/10/13,1388777.42,1249523.7340000002,4067.0,54401863.33,2.69,0.0,39729599.03,25450.0,98.77352642,9925.0,867.7640331,6659.0,68.32562399,0.0,3033796.0,509.0
674,8/11/13,795766.3841,725191.1465,3518.0,51695601.13,2.55,0.0,39778570.42,29500.0,36.76511869,9323.0,867.7640331,5229.0,72.67431232,0.0,2369500.0,590.0
675,8/12/13,1061593.952,898004.2545,3614.0,54528492.6,2.69,0.0,39881164.17,31100.0,34.08167879,9411.0,861.7568558,5292.0,73.48666243,0.0,2181797.0,622.0
676,8/13/13,718858.7581,602208.3713,3756.0,53987705.61,2.66,0.0,39952238.53,30600.0,39.17403195,9861.0,851.4475951,5532.0,74.24338039,0.0,2626843.0,612.0
677,8/14/13,2241033.7169999997,2077991.504,4036.0,56064340.0,2.76,0.0,40942158.93,30600.0,65.65272938,11153.0,851.4475951,5673.0,69.9260012,0.0,3093108.0,612.0
678,8/15/13,784553.1458,664530.5209,3900.0,55833060.41,2.74,0.0,41021220.68,30500.0,56.63501733,10250.0,856.2083466,5628.0,73.57811776,0.0001,2667478.0,610.0
679,8/16/13,4005542.1410000003,3830076.813,3237.0,56218482.62,2.76,0.0,43601945.48,26500.0,32.03947335,8923.0,913.2360723999999,4950.0,71.98766823,0.0001,1850189.0,530.0
680,8/17/13,482628.80299999996,398148.4126,3001.0,55521595.86,2.72,0.0,43705268.41,27400.0,31.49182127,8444.0,913.2360723999999,4629.0,67.86412109,0.0001,1713153.0,548.0
681,8/18/13,974988.4876,828573.4241,3529.0,57198038.0,2.8,0.0,43763078.2,26850.0,41.58609559,9785.0,913.2360723999999,5191.0,80.8394699,0.0001,2525484.0,537.0
682,8/19/13,733432.4496,612743.6038,3850.0,57383166.24,2.8,0.0,43831110.89,30450.0,43.64872147,9861.0,894.2716869999999,5457.0,69.56874761,0.0001,2363509.0,609.0
683,8/20/13,705239.6337,570934.1453,4167.0,57859981.96,2.82,0.0,43916015.89,30900.0,70.9268689,10494.0,867.944658,5867.0,72.91951141,0.01,2776498.0,618.0
684,8/21/13,1576429.03,1363871.3090000001,4541.0,56792154.81,2.77,0.0,43914054.13,32750.0,52.61866525,11123.0,867.944658,6390.0,79.09237802,0.01,2477113.0,655.0
685,8/22/13,649990.0001,527074.6202,3958.0,55388191.65,2.69,0.0,43980682.46,33300.0,31.68007634,9949.0,897.5212686000001,5652.0,79.91115174,0.002,2013179.0,666.0
686,8/23/13,1033828.433,927690.2138,4089.0,57286730.25,2.78,0.0,44082251.62,29350.0,37.52039277,10087.0,978.6077067,5835.0,77.71376634,0.002,2197997.0,587.0
687,8/24/13,1244720.618,1075369.625,4357.0,56509998.35,2.74,0.0,44170351.32,30950.0,83.76724051,10063.0,978.6077067,6966.0,54.43846015,0.002,2384459.0,619.0
688,8/25/13,1168491.0929999999,937300.5023,3819.0,55439584.08,2.68,0.0,44059838.78,25800.0,57.54476288,10528.0,978.6077067,5597.0,73.43452606,0.006,2867322.0,516.0
689,8/26/13,857665.3442,736466.8143,3466.0,53273096.87,2.58,0.0,44115169.15,26600.0,54.88075353,9838.0,971.4383692,5158.0,70.62388821,0.006,2317105.0,532.0
690,8/27/13,905928.4647,669260.9891,3967.0,53289173.0,2.57,0.0,44203244.48,26750.0,66.87351844,10684.0,969.439227,5614.0,73.53704958,0.006,3632055.0,535.0
691,8/28/13,1040935.304,876774.8829,3987.0,53552092.5,2.58,0.0,44288985.79,26850.0,48.00378179,9409.0,969.439227,5555.0,63.85157025,0.006,1966157.0,537.0
692,8/29/13,638091.9865,521894.9094,3649.0,52662304.09,2.54,0.0,44377796.93,30450.0,33.16424076,9111.0,964.8274819000001,5256.0,72.77510784,0.006,1977648.0,609.0
693,8/30/13,747046.8385,611497.192,3973.0,52925112.01,2.54,0.0,44464299.8,33600.0,42.56371518,9755.0,934.7657363,5699.0,70.24246373,0.006,2368394.0,672.0
694,8/31/13,753818.0578,617596.6092,3880.0,55508513.99,2.66,0.0,44569515.84,35300.0,33.70282564,9731.0,934.7657363,5717.0,77.65963719999999,0.006,2382716.0,706.0
695,9/1/13,669033.1358,543904.8609,3765.0,54139605.22,2.59,0.0,44633503.42,32300.0,38.88397184,9299.0,957.8491213,5636.0,66.55249549999999,0.006,2003624.0,646.0
696,9/2/13,574512.5828,475545.8067,3167.0,53651057.98,2.57,0.0,44701089.11,22250.0,37.87919493,8281.0,1102.314801,4608.0,72.64837746,0.006,1914156.0,445.0
697,9/3/13,649480.7948,518062.9611,3493.0,53421898.79,2.55,0.0,44821273.8,25150.0,36.58260429999999,8248.0,1102.314801,4570.0,64.2696172,0.006,1937918.0,503.0
698,9/4/13,1472256.4780000001,1233605.2340000002,3797.0,54512977.72,2.6,0.0,45004879.63,22700.0,46.67603728,9605.0,1102.314801,4954.0,79.97212727,0.00200007,2842480.0,454.0
699,9/5/13,897357.9585,680025.1238,3774.0,59234994.2,2.82,0.0,45086207.51,28350.0,48.08898098,9135.0,1090.216181,4930.0,81.91277849,0.006,2429533.0,567.0
700,9/6/13,1263585.0990000002,1084571.924,4250.0,58403439.84,2.78,0.0,45178700.76,37300.0,40.841054799999995,9949.0,938.9834304,5806.0,82.49615281,0.006,2279067.0,746.0
701,9/7/13,1141420.2,971185.5673,3865.0,56286291.57,2.68,0.0,45458073.27,34250.0,42.85373095,9430.0,938.9834304,5718.0,72.30048776,0.006,1995883.0,685.0
702,9/8/13,820808.6021,603776.9096,3831.0,56838810.66,2.7,0.0,45503774.71,30300.0,35.50757797,9347.0,958.6986899,5513.0,71.81472393,0.006,1894333.0,606.0
703,9/9/13,1065168.1709999999,922926.2865,2568.0,57537964.0,2.73,0.0,45783313.04,23700.0,28.006144800000005,7862.0,1128.62545,4794.0,71.22094535,0.0,1622124.0,474.0
704,9/10/13,770076.6765,681324.4569,2669.0,57737737.91,2.73,0.0,45829502.94,23050.0,29.00706224,7953.0,1128.62545,4818.0,67.88994865,0.0,1511100.0,461.0
705,9/11/13,616834.3659,570313.1571,2459.0,55754777.29,2.64,0.0,45917200.84,24750.0,29.26287688,7606.0,1128.62545,4714.0,65.29586617,0.0,1545744.0,495.0
706,9/12/13,765640.7862,622588.2572,2756.0,58126824.35,2.75,0.0,45986094.77,28150.0,30.25097743,8133.0,1117.361098,5101.0,76.24682665,0.0,1591070.0,563.0
707,9/13/13,772479.0732,691578.0618,2654.0,57075670.43,2.69,0.0,46008500.96,27650.0,149.4649008,7925.0,970.0796997000001,5064.0,73.98738242,0.0,1499838.0,553.0
708,9/14/13,906440.8054,754988.8167,2758.0,56512473.91,2.66,0.0,46110959.3,33650.0,34.32969261,8068.0,970.0796997000001,5385.0,74.17275212,0.0,1604600.0,673.0
709,9/15/13,1002875.902,909975.1723,2910.0,55069356.02,2.59,0.0,46156062.08,31750.0,31.60965656,8510.0,970.0796997000001,5656.0,72.72527812,0.0,1796386.0,635.0
710,9/16/13,730943.941,656819.7526,2781.0,56490621.31,2.65,0.0,46236638.79,29900.0,28.44379555,8227.0,1020.687829,5421.0,66.15707921,0.0,1687556.0,598.0
711,9/17/13,694716.9817,604479.4426,2655.0,56115921.57,2.63,0.0,46318013.04,31450.0,25.835245899999997,8197.0,1032.737384,5422.0,69.54661803,0.0,1720331.0,629.0
712,9/18/13,1023164.417,911078.4856,2614.0,55430124.14,2.6,0.0,46424429.13,30750.0,24.77484402,7822.0,1032.737384,5147.0,76.45280604,0.0,1688078.0,615.0
713,9/19/13,468263.4498,410761.6833,2744.0,54481606.49,2.55,0.0,46496945.38,30250.0,32.28833457,8046.0,1078.6415550000002,5407.0,62.91839864,0.0,2161974.0,605.0
714,9/20/13,865956.2411,800121.1431,2480.0,55821888.58,2.61,0.0,46497445.11,26450.0,30.09154719,7821.0,1120.623535,5117.0,71.79924682,0.0,1560901.0,529.0
