,date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,realizedcap_usd,generatedcoins,fees,activeaddresses,averagedifficulty,paymentcount,mediantxvalue_usd,medianfee,blocksize,blockcount
1576,4/28/13,68798683.45,31537136.8,41702.0,1500656272.0,135.3,0.0,503515007.4,4425.0,32.79194181,117984.0,8974296.015,130171.0,49.980090600000004,0.0005,21597536.0,177.0
1577,4/29/13,113812845.4,48216524.64,51602.0,1491702547.0,134.44,0.0,511015444.9,4349.9988,45.72411389,86925.0,8974296.015,112426.0,62.42589111,0.0005,25676453.0,174.0
1578,4/30/13,84266323.85,56867903.11,47450.0,1598310000.0,144.0,0.0,514278507.5,3725.0,45.74865143,76871.0,9854414.319,98258.0,26.94214512,0.0005,27042465.0,149.0
1579,5/1/13,120682532.5,82087357.75,55176.0,1543334375.0,139.0,0.0,511047380.3,3775.0,40.88593753,83564.0,10076292.88,96129.0,38.67197952,0.0005,25727393.0,151.0
1580,5/2/13,93375328.63,58237355.01,55295.0,1292577379.0,116.38,0.0,508395558.4,3350.0,52.5540039,81920.0,10076292.88,101721.0,35.38234803,0.0005,26388234.0,134.0
1581,5/3/13,72731326.23,54656405.12,51275.0,1180429532.0,106.25,0.0,506957127.5,3425.0,45.45884469,82804.0,10076292.88,92650.0,30.81855625,0.0005,24999318.0,137.0
1582,5/4/13,38965697.54,23192896.0,50102.0,1090276043.0,98.1,0.0,508630983.8,3975.0,45.66787787,69959.0,10076292.88,119009.0,15.91291185,0.0005,25116891.0,159.0
1583,5/5/13,57083710.55,25552273.97,50167.0,1255227845.0,112.9,0.0,510989418.1,4125.0,36.56506628,72103.0,10076292.88,103009.0,22.4671,0.0005,25186659.0,165.0
1584,5/6/13,85671328.51,36663917.29,53174.0,1289952756.0,115.98,0.0,511900256.5,4150.0,52.94511009,85164.0,10076292.88,114382.0,25.2534852,0.0005,27088540.0,166.0
1585,5/7/13,96724507.3,37942017.64,56567.0,1248938400.0,112.25,0.0,512952975.6,4200.0,46.71463015,109067.0,10076292.88,132270.0,31.95027314,0.0005,28735146.0,168.0
1586,5/8/13,79890880.1,39328210.49,50274.0,1219862574.0,109.6,0.0,513631417.5,4125.0,52.00264132,102388.0,10076292.88,131131.0,35.14667706,0.0005,25837956.0,165.0
1587,5/9/13,64539698.31,40470140.65,66610.0,1260436720.0,113.2,0.0,514425129.4,4100.0,65.88905401,81894.0,10076292.88,113131.0,24.13603196,0.0005,31016605.0,164.0
1588,5/10/13,78832455.56,43036415.38,67709.0,1256467920.0,112.8,0.0,514566301.9,4300.0,64.27633127,84293.0,10076292.88,135760.0,24.05370211,0.0005,32790392.0,172.0
1589,5/11/13,67245754.48,32927169.17,73220.0,1311621151.0,117.7,0.0,517131927.2,4550.0,61.69773114,80910.0,10076292.88,122381.0,21.262151899999996,0.0005,34695399.0,182.0
1590,5/12/13,52958026.91,26700734.02,65260.0,1289117137.0,115.64,0.0,518224180.8,4200.0,56.57452505,69607.0,10301130.95,117035.0,21.84949572,0.001,30605728.0,168.0
1591,5/13/13,76172686.19,33185222.44,60824.0,1280469770.0,114.82,0.0,519776824.1,4350.0,58.50963163,82796.0,11187257.46,118277.0,30.15033579,0.0005,29370446.0,174.0
1592,5/14/13,78868232.6,46014190.5,66316.0,1316164234.0,117.98,0.0,519637959.0,3850.0,57.38806322,83723.0,11187257.46,115947.0,26.31838496,0.0005,31095277.0,154.0
1593,5/15/13,69354130.15,48288335.28,64030.0,1243154375.0,111.4,0.0,522074637.2,3524.9995,60.48453576,84715.0,11187257.46,115537.0,33.3086,0.0005,30736977.0,141.0
1594,5/16/13,68700561.73,41955490.69,61010.0,1275046427.0,114.22,0.0,523544940.1,3700.0,77.36863781,84113.0,11187257.46,132292.0,28.81475912,0.0005,29768952.0,148.0
1595,5/17/13,80408408.44,46366370.08,58570.0,1320119503.0,118.21,0.0,525826581.0,4025.0,55.40377799,78407.0,11187257.46,93460.0,29.5525,0.0005,28015240.0,161.0
1596,5/18/13,73068676.36,35452624.57,52066.0,1379574546.0,123.5,0.0,529282953.6,3725.0,39.56532087,68328.0,11187257.46,81646.0,43.16325,0.0005,24964632.0,149.0
1597,5/19/13,47427524.52,27820167.87,47664.0,1376837868.0,123.21,0.0,530270098.9,3900.0,47.14334424,64189.0,11187257.46,80118.0,36.16456470000001,0.0005,22085086.0,156.0
1598,5/20/13,60216296.52,35384328.96,48692.0,1369298875.0,122.5,0.0,531478600.5,3225.0,43.45547937,71628.0,11187257.46,102593.0,59.30372,0.0005,23345555.0,129.0
1599,5/21/13,73148597.74,41731827.22,53791.0,1364397135.0,122.02,0.0,532717368.0,3775.0,46.50942757,82536.0,11187257.46,98876.0,71.50727932,0.0005,26275853.0,151.0
1600,5/22/13,80725435.4,39968018.14,51834.0,1374593433.0,122.89,0.0,533973672.5,3900.0,49.88873569,74758.0,11187257.46,90777.0,58.381352299999996,0.0005,24788215.0,156.0
1601,5/23/13,76953217.96,41128848.02,59615.0,1385318905.0,123.8,0.0,535920272.1,4350.0,56.46156491,83223.0,11187257.46,94653.0,61.9,0.0005,28235750.0,174.0
1602,5/24/13,88025799.41,50331557.16,55232.0,1413830618.0,126.3,0.0,539180937.1,4225.0,48.33183927,84914.0,11187257.46,92399.0,68.96462466,0.0005,26872166.0,169.0
1603,5/25/13,83481694.7,38740294.42,51115.0,1490500385.0,133.1,0.0,546154765.4,4125.0,47.27625949,69588.0,11450754.07,79735.0,41.42050571,0.0005,24588034.0,165.0
1604,5/26/13,46693608.71,23154417.81,40559.0,1478601476.0,131.99,0.0,547392052.8,4075.0,31.5289397,69622.0,12153411.71,80187.0,49.76999594,0.0005,21743445.0,163.0
1605,5/27/13,78429218.33,38210231.5,52582.0,1496168796.0,133.5,0.0,548802904.4,4400.0,48.88847213,73955.0,12153411.71,95266.0,42.08530095,0.0005,26151322.0,176.0
1606,5/28/13,81599779.44,40270967.86,56912.0,1454822272.0,129.77,0.0,550200726.3,3950.0,54.78926938,76189.0,12153411.71,86390.0,64.885,0.0005,26795403.0,158.0
1607,5/29/13,86459094.83,45646561.04,54892.0,1446725325.0,129.0,0.0,553208985.4,4200.0,52.15347597,80522.0,12153411.71,87952.0,64.78998813,0.0005,26892403.0,168.0
1608,5/30/13,75720667.6,45993630.84,57247.0,1483760743.0,132.25,0.0,555102499.3,4475.0,47.48125079,78185.0,12153411.71,91661.0,66.125,0.0005,27981476.0,179.0
1609,5/31/13,76769720.08,42645720.8,54171.0,1445625440.0,128.8,0.0,557322011.4,4375.0,45.06128758,75446.0,12153411.71,82020.0,64.4,0.0005,25787894.0,175.0
1610,6/1/13,55949046.55,33565181.31,54098.0,1446526221.0,128.82,0.0,558876449.2,5325.0,41.25064975,67761.0,12153411.71,84064.0,37.15591201,0.0005,26596552.0,213.0
1611,6/2/13,48878694.99,33928992.88,49748.0,1452589654.0,129.3,0.0,559998790.3,4975.0,48.82755776,65817.0,12153411.71,79510.0,41.37653401,0.0005,24146934.0,199.0
1612,6/3/13,85188050.53,48606728.68,55661.0,1376855155.0,122.5,0.0,561384950.4,5325.0,58.88445252,79845.0,12153411.71,86518.0,49.0,0.0005,26941797.0,213.0
1613,6/4/13,70602636.39,44160407.48,57409.0,1357691115.0,120.74,0.0,562918471.2,5325.0,54.21273887,78619.0,12153411.71,86884.0,61.67397510000001,0.0005,27646031.0,213.0
1614,6/5/13,74792854.7,43850757.69,56376.0,1365674125.0,121.4,0.0,565016428.1,4600.0,60.12802918,78652.0,13466756.64,99133.0,46.0596541,0.0005,27198821.0,184.0
1615,6/6/13,84257676.5,44121956.46,54457.0,1371850410.0,121.9,0.0,568418512.1,4525.0,41.26218009,73256.0,15605632.68,79174.0,45.71278525,0.0005,25978546.0,181.0
1616,6/7/13,72912474.28,53741632.38,52027.0,1339355338.0,118.97,0.0,568117042.9,4025.0,39.16184703,73768.0,15605632.68,74687.0,69.25240012,0.0005,24931807.0,161.0
1617,6/8/13,39401620.75,25422355.95,48037.0,1250126400.0,111.0,0.0,568155447.1,4525.0,46.07546975,58257.0,15605632.68,68060.0,37.09114395,0.0005,22249101.0,181.0
1618,6/9/13,68946723.5,41937581.09,44312.0,1215534593.0,107.89,0.0,567922030.4,3975.0,36.04930663,56600.0,15605632.68,64135.0,38.373236299999995,0.0005,21313866.0,159.0
1619,6/10/13,46228132.0,30239421.14,44826.0,1132029108.0,100.44,0.0,568163350.6,4350.0,34.47766724,60963.0,15605632.68,64163.0,56.74916447,0.0005,20660095.0,174.0
1620,6/11/13,58162798.89,33366291.69,49483.0,1199122838.0,106.35,0.0,569716741.7,4500.0,47.66766862,66609.0,15605632.68,74832.0,55.80671689,0.0005,22175802.0,180.0
1621,6/12/13,55649952.61,35862588.24,45704.0,1229558151.0,109.0,0.0,570059220.7,5075.0,42.54762436,63763.0,15605632.68,70104.0,64.85973714,0.0005,21573225.0,203.0
1622,6/13/13,61663890.77,40727780.53,43007.0,1227579581.0,108.78,0.0,569367336.7,4650.0,40.8787914,66341.0,15605632.68,65525.0,76.58599878,0.0005,20109451.0,186.0
1623,6/14/13,71041316.66,48912187.73,49992.0,1173528015.0,103.95,0.0,569285201.6,4500.0,36.32062691,75762.0,15605632.68,68605.0,72.23104939,0.0005,23524868.0,180.0
1624,6/15/13,38610480.84,27952049.1,35653.0,1129358540.0,100.0,0.0,569532965.2,4325.0,33.01626946,53810.0,15605632.68,48752.0,62.935565000000004,0.0005,16715724.0,173.0
1625,6/16/13,46969434.0,25004619.47,42781.0,1127582815.0,99.8,0.0,569878409.1,4625.0,31.28648429,48785.0,15948722.6,56425.0,30.77096474,0.0005,19703574.0,185.0
1626,6/17/13,54552232.96,32763070.08,45798.0,1129074795.0,99.9,0.0,570203617.7,3625.0,36.85317147,56902.0,19339258.27,60915.0,49.90005,0.0005,20768242.0,145.0
1627,6/18/13,61001060.72,35352612.97,45877.0,1152600823.0,101.95,0.0,570982284.1,3500.0,37.77149405,63562.0,19339258.27,58802.0,55.332426600000005,0.0005,20937269.0,140.0
1628,6/19/13,57461171.68,34212078.75,46895.0,1210623098.0,107.05,0.0,571511284.5,3400.0,37.408574200000004,69145.0,19339258.27,66581.0,55.19375107,0.0005,21803833.0,136.0
1629,6/20/13,73351642.95,40393480.99,52361.0,1224610600.0,108.25,0.0,572088116.7,3850.0,69.89069826,67644.0,19339258.27,67561.0,45.10559809,0.0005,24396007.0,154.0
1630,6/21/13,71325402.43,44347899.4,46859.0,1259471713.0,111.29,0.0,572389788.1,4200.0,42.99107458,69098.0,19339258.27,62865.0,67.37440176,0.0005,22202189.0,168.0
1631,6/22/13,43031967.29,25918888.77,44418.0,1239696038.0,109.5,0.0,572960098.5,4400.0,55.58427754,58577.0,19339258.27,62186.0,54.6405,0.0005,20713044.0,176.0
1632,6/23/13,32872335.96,22047535.7,38342.0,1225421805.0,108.2,0.0,573332201.2,4125.0,32.89707161,52055.0,19339258.27,50790.0,43.28,0.0005,17629133.0,165.0
1633,6/24/13,61163354.48,36952125.12,44095.0,1222393078.0,107.9,0.0,573658240.7,3750.0,39.19235757,64862.0,19339258.27,60849.0,65.44135,0.0005,20321183.0,150.0
1634,6/25/13,69050330.23,35422478.18,44472.0,1157006388.0,102.09,0.0,574048891.1,3925.0,33.79573922,61381.0,19339258.27,57612.0,61.400120400000006,0.0005,20099543.0,157.0
1635,6/26/13,59285841.51,37406092.67,45453.0,1171509042.0,103.33,0.0,574648322.4,4350.0,40.29547374,64996.0,19339258.27,65292.0,54.0703736,0.0005,21013597.0,174.0
1636,6/27/13,53064334.16,33078578.16,45961.0,1179501916.0,104.0,0.0,574829975.0,4175.0,30.74477184,61024.0,19339258.27,62098.0,52.0,0.0005,21289071.0,167.0
1637,6/28/13,62406994.12,40335431.43,49383.0,1154329740.0,101.74,0.0,573726759.7,4225.0,48.09132266,68612.0,19339258.27,66323.0,53.39747697,0.0005,22885217.0,169.0
1638,6/29/13,45194396.45,25778518.06,36376.0,1074452809.0,94.66,0.0,574340125.7,4225.0,24.38738042,60980.0,20177844.25,65384.0,60.44081798,0.0005,17879316.0,169.0
1639,6/30/13,35849299.68,24944759.01,30800.0,1078677034.0,95.0,0.0,574686417.0,3825.0,29.0968413,50485.0,21335329.11,45616.0,49.741525,0.0005,14178762.0,153.0
1640,7/1/13,79241074.96,44221059.72,38971.0,1107511266.0,97.51,0.0,574307423.3,3925.0,24.12834059,68676.0,21335329.11,54583.0,95.63654037,0.0005,17799423.0,157.0
1641,7/2/13,60751399.96,35906959.57,39497.0,1000448687.0,88.05,0.0,575285341.4,3825.0,35.58288433,64157.0,21335329.11,53620.0,69.82098649,0.0005,17957681.0,153.0
1642,7/3/13,70377708.83,43415104.25,35347.0,1027518041.0,90.4,0.0,573072660.2,4600.0,28.17488168,66024.0,21335329.11,51346.0,98.78912,0.0005,15837711.0,184.0
1643,7/4/13,64725699.14,33946072.4,35127.0,896971961.6,78.89,0.0,572498275.9,4125.0,23.33133526,60868.0,21335329.11,48839.0,72.18574399,0.0005,16056907.0,165.0
1644,7/5/13,74431156.57,44203099.57,36851.0,909909545.6,79.99,0.0,567477585.7,4650.0,32.46852246,60509.0,21335329.11,51698.0,65.06484988,0.0005,16794997.0,186.0
1645,7/6/13,45676763.51,29790492.57,33185.0,779486353.2,68.5,0.0,563988598.7,4675.0,29.81300277,56535.0,21335329.11,45497.0,39.045,0.0005,15773436.0,187.0
1646,7/7/13,42677314.84,22093243.66,30170.0,782694203.4,68.75,0.0,564440014.8,4650.0,18.42094257,48847.0,21335329.11,46682.0,39.58240825,0.0005,14163674.0,186.0
1647,7/8/13,61330861.53,32721114.45,39437.0,871230167.4,76.5,0.0,564804307.4,4800.0,32.80380724,63045.0,21335329.11,53389.0,59.93809425,0.0005,18153122.0,192.0
1648,7/9/13,83580366.48,39779852.54,40647.0,865979665.2,76.0,0.0,564600810.6,4625.0,34.75026174,67986.0,21335329.11,56450.0,76.868224,0.0005,19119632.0,185.0
1649,7/10/13,78792641.75,40569346.49,39043.0,874514018.0,76.72,0.0,568220898.9,4875.0,26.39959721,64858.0,21335329.11,66524.0,77.48885715,0.0005,18142081.0,195.0
1650,7/11/13,88501955.32,49445096.19,43260.0,1003475000.0,88.0,0.0,569176659.3,4350.0,35.32010629,73357.0,26107386.64,68331.0,113.27566359999999,0.0005,20058324.0,174.0
1651,7/12/13,87347051.42,54800416.36,48106.0,1015045776.0,88.98,0.0,571426474.5,3850.0,30.77909548,78450.0,26162875.68,79250.0,88.98,0.0005,23412083.0,154.0
1652,7/13/13,78493236.1,45992546.86,37813.0,1072553116.0,93.99,0.0,574025446.6,3925.0,33.60786141,63116.0,26162875.68,56172.0,65.69901,0.0005,18142158.0,157.0
1653,7/14/13,52499086.74,27420005.09,34761.0,1126693240.0,98.7,0.0,574334746.2,4300.0,22.93218923,48402.0,26162875.68,54355.0,38.58183,0.0005,16754549.0,172.0
1654,7/15/13,61512684.93,34711080.29,36590.0,1068960506.0,93.61,0.0,575452970.0,4100.0,22.33268606,62325.0,26162875.68,54442.0,61.01366499,0.0005,17218211.0,164.0
1655,7/16/13,87911578.91,42963817.21,39228.0,1129666827.0,98.89,0.0,575389618.1,4100.0,35.8771154,66221.0,26162875.68,56593.0,98.543885,0.0005,18198318.0,164.0
1656,7/17/13,95254613.16,34205043.48,40459.0,1105201880.0,96.71,0.0,575277423.0,4600.0,33.68340783,63007.0,26162875.68,55732.0,76.61570452,0.0005,18567169.0,184.0
1657,7/18/13,91949282.62,44353255.09,41009.0,1126054463.0,98.5,0.0,573949827.8,4025.0,37.38979778,63178.0,26162875.68,55420.0,77.14031736,0.0005,18856393.0,161.0
1658,7/19/13,69375072.78,38677138.23,36588.0,1030067541.0,90.07,0.0,573697546.0,4275.0,21.11963162,58759.0,26162875.68,52068.0,72.056,0.0005,16577830.0,171.0
1659,7/20/13,42471048.14,23393449.15,33516.0,1052568578.0,92.0,0.0,573586528.7,4650.0,22.97726435,52399.0,26162875.68,51542.0,32.4442462,0.0005,15450057.0,186.0
1660,7/21/13,41848023.68,20538708.29,35257.0,1028040154.0,89.82,0.0,573996721.0,4975.0,24.55597227,51123.0,26162875.68,50383.0,47.77987744,0.0005,16528811.0,199.0
1661,7/22/13,77907644.93,28377288.73,39814.0,1053404601.0,92.0,0.0,574255422.2,4125.0,32.7694805,60318.0,27181692.69,53307.0,63.30687348,0.0005,18139277.0,165.0
1662,7/23/13,83284773.38,34668891.66,38291.0,1049128712.0,91.6,0.0,574652717.7,3525.0,21.44867879,64299.0,31256960.73,55498.0,78.81735282,0.0005,17521382.0,141.0
1663,7/24/13,79962946.85,35837007.81,42202.0,1094878700.0,95.56,0.0,575289972.2,3975.0,35.6200614,65888.0,31256960.73,61447.0,55.4248,0.0005,19877316.0,159.0
1664,7/25/13,71536601.11,34362324.91,42384.0,1083081038.0,94.5,0.0,576334319.6,3650.0,33.78420434,66440.0,31256960.73,57311.0,58.574682499999994,0.0005,20480288.0,146.0
1665,7/26/13,70564591.33,33504751.91,37209.0,1111565574.0,96.95,0.0,577051080.4,4100.0,20.32379372,62558.0,31256960.73,51200.0,83.52057713,0.0005,17334076.0,164.0
1666,7/27/13,41588442.01,21956945.66,36711.0,1101283391.0,96.02,0.0,577406661.4,4525.0,32.14157306,52438.0,31256960.73,48919.0,36.32165536,0.0005,17155660.0,181.0
1667,7/28/13,54639393.16,25423812.84,37134.0,1083104530.0,94.4,0.0,578777197.9,4200.0,23.82217431,49179.0,31256960.73,50683.0,35.88350547,0.0005,17479805.0,168.0
1668,7/29/13,70309309.09,36810314.17,41634.0,1131775170.0,98.6,0.0,579250910.9,4450.0,30.41102588,67473.0,31256960.73,57617.0,74.57229024,0.0005,19724655.0,178.0
1669,7/30/13,97765043.9,43999964.51,41936.0,1165450266.0,101.49,0.0,581898722.5,4924.999,37.66696925,69872.0,31256960.73,56922.0,84.63681519,0.0005,19708660.0,197.0
1670,7/31/13,86288709.39,44944470.99,49334.0,1240145793.0,107.95,0.0,584038924.1,4750.0,49.24699101,80899.0,31256960.73,65448.0,71.12605066,0.0005,23772142.0,190.0
1671,8/1/13,117462863.4,47393373.28,50727.0,1220623736.0,106.21,0.0,584437753.7,4425.0,38.34057257,114305.0,31256960.73,98813.0,66.40249200000001,0.0005,23986021.0,177.0
1672,8/2/13,89019798.99,40308029.85,51489.0,1205626280.0,104.86,0.0,586759138.6,4800.0,29.1302076,74758.0,31256960.73,66377.0,65.47547846,0.0005,22985769.0,192.0
1673,8/3/13,65001954.92,37639687.68,45576.0,1201977597.0,104.5,0.0,591264829.3,4250.0,26.43529564,60484.0,34144398.57,58434.0,28.215,0.0005,21318295.0,170.0
1674,8/4/13,49956214.68,22501006.84,42767.0,1207611136.0,104.95,0.0,592377032.3,4475.0,31.50890033,60253.0,37392766.14,55926.0,31.29506569,0.0005,20296723.0,179.0
1675,8/5/13,82983950.7,40003441.29,50812.0,1210015296.0,105.12,0.0,594001084.3,4725.0,27.84873298,73171.0,37392766.14,66794.0,52.56,0.0005,23017657.0,189.0
1676,8/6/13,75281144.9,34066197.6,54179.0,1228752736.0,106.72,0.0,594579615.9,4750.0,41.6806571,71546.0,37392766.14,68382.0,26.56538912,0.0005,23926193.0,190.0
1677,8/7/13,79666929.77,39493897.45,57420.0,1229098150.0,106.75,0.0,594949893.4,4650.0,31.55560425,75667.0,37392766.14,74960.0,27.0564675,0.0005,25163195.0,186.0
1678,8/8/13,71650440.95,40048471.55,57817.0,1230325775.0,106.75,0.0,595454849.2,5125.0,49.11009386,72376.0,37392766.14,72576.0,20.17575,0.0005,25928096.0,205.0
1679,8/9/13,59775405.36,29733002.89,49463.0,1188420291.0,103.07,0.0,596171633.3,4875.0,43.8878449,64633.0,37392766.14,63387.0,31.84290962,0.0005,21871927.0,195.0
1680,8/10/13,49352540.39,26304487.54,51485.0,1185846830.0,102.8,0.0,597122861.6,5250.0,29.64591768,59304.0,37392766.14,68737.0,33.01742839,0.0005,23657662.0,210.0
1681,8/11/13,41047799.15,24053909.76,38206.0,1188707550.0,103.0,0.0,598148336.7,5400.0,32.84307247,54134.0,37392766.14,50384.0,36.6375326,0.0005,17483543.0,216.0
1682,8/12/13,82681929.81,39502335.31,50012.0,1212313400.0,105.0,0.0,599019079.9,5400.0,25.37058276,103392.0,37392766.14,90956.0,43.09935,0.0005,28977191.0,216.0
1683,8/13/13,132816267.2,87432180.28,52897.0,1235825442.0,106.99,0.0,603475291.3,4575.0,29.74852431,74994.0,39812328.46,61770.0,52.41553509,0.0005,25400302.0,183.0
1684,8/14/13,140498165.3,79243489.69,51492.0,1265991033.0,109.56,0.0,605223688.4,4200.0,44.20760856,78215.0,50810339.05,63354.0,65.736,0.0005,24451056.0,168.0
1685,8/15/13,84945141.22,47431671.64,57959.0,1301111994.0,112.56,0.0,606945526.4,4250.0,63.29990312,75757.0,50810339.05,80266.0,35.12092618,0.0005,27741336.0,170.0
1686,8/16/13,113364543.2,38275954.8,70951.0,1272031683.0,110.0,0.0,607814078.2,4200.0,46.94701273,82518.0,50810339.05,83450.0,24.2405163,0.0005,30667147.0,168.0
1687,8/17/13,99903487.62,37915455.91,56356.0,1260823568.0,108.99,0.0,609264876.2,4750.0,28.92158036,61411.0,50810339.05,69452.0,10.79001,0.0005,24657813.0,190.0
1688,8/18/13,84598936.64,46089220.5,56203.0,1304864207.0,112.75,0.0,610284455.6,4850.0,45.94836173,57548.0,50810339.05,71632.0,13.56071536,0.0005,25342627.0,194.0
1689,8/19/13,116215031.5,61131690.41,71137.0,1312659785.0,113.38,0.0,611988741.0,4425.0,48.6487076,78552.0,50810339.05,87311.0,17.00076297,0.0005,31498769.0,177.0
1690,8/20/13,107696485.4,51869918.62,63038.0,1378233869.0,119.0,0.0,614649021.4,4750.0,34.17570561,79844.0,50810339.05,80813.0,20.23,0.0005,28779177.0,190.0
1691,8/21/13,147566236.1,74236867.7,60335.0,1404481482.0,121.21,0.0,616322300.9,4900.0,32.14886264,82676.0,50810339.05,75933.0,32.241859999999996,0.0005,27075335.0,196.0
1692,8/22/13,95101629.65,47956554.93,66596.0,1429361416.0,123.3,0.0,617637222.6,5400.0,38.771551200000005,83887.0,50810339.05,82690.0,26.182022600000003,0.0005,28681938.0,216.0
1693,8/23/13,95740438.35,46282072.92,54999.0,1414900840.0,122.0,0.0,619349325.0,4900.0,33.86687545,81888.0,50810339.05,71483.0,30.988000000000003,0.0005,26088394.0,196.0
1694,8/24/13,61950549.36,34267852.66,51634.0,1375016216.0,118.51,0.0,620545729.7,4575.0,27.73017547,64388.0,56116797.36,66880.0,24.29277235,0.0005,24011487.0,183.0
1695,8/25/13,60939539.33,27938408.78,44296.0,1388068038.0,119.6,0.0,621765628.8,3775.0,30.27034915,68611.0,65750060.15,58191.0,28.75646015,0.0005,21586923.0,151.0
1696,8/26/13,79232996.0,41030029.1,55927.0,1417646815.0,122.11,0.0,622849348.2,4150.0,40.80643368,75772.0,65750060.15,70909.0,37.91806,0.0005,25039798.0,166.0
1697,8/27/13,100678303.9,57432022.12,62018.0,1394513993.0,120.07,0.0,625890946.8,4225.0,39.84639775,95012.0,65750060.15,79627.0,49.285132899999994,0.0005,29758845.0,169.0
1698,8/28/13,88615799.46,47709291.28,64569.0,1469523691.0,126.48,0.0,628361835.7,4450.0,260.8349826,83875.0,65750060.15,83360.0,35.86301571,0.0005,28469020.0,178.0
1699,8/29/13,79414590.0,38565884.66,58803.0,1425258242.0,122.62,0.0,631256693.7,4725.0,27.03969735,74884.0,65750060.15,74009.0,24.524,0.0005,25158867.0,189.0
1700,8/30/13,95794144.86,51109727.31,62398.0,1422746975.0,122.35,0.0,634692073.0,5125.0,43.91193998,89611.0,65750060.15,81017.0,46.29793128,0.0005,28490079.0,205.0
1701,8/31/13,84209474.65,38781305.55,47282.0,1548379042.0,133.09,0.0,638751662.1,5575.0,31.22585731,88163.0,65750060.15,80325.0,54.62945229999999,0.0005,21884391.0,223.0
1702,9/1/13,73458043.8,39364991.29,46377.0,1572968787.0,135.14,0.0,641550409.0,5525.0,24.95132746,57000.0,65750060.15,63722.0,26.89286,0.0005,21018707.0,221.0
1703,9/2/13,85692434.38,38198952.49,51051.0,1614342885.0,138.63,0.0,644778047.6,5375.0,47.40491922,62790.0,65750060.15,67408.0,30.803586,0.0005,22822841.0,215.0
1704,9/3/13,109415682.8,55508964.39,51969.0,1579832768.0,135.61,0.0,650334860.8,4850.0,31.23219885,72100.0,65750060.15,65569.0,40.683,0.0005,25389034.0,194.0
1705,9/4/13,107917482.4,55230696.37,52816.0,1591103554.0,136.53,0.0,650786930.0,4075.0,27.0615907,76878.0,81734745.96,68030.0,50.06094311,0.0005,23964885.0,163.0
1706,9/5/13,90483365.62,48351841.22,60551.0,1477812447.0,126.76,0.0,651233851.2,4475.0,32.62242832,70424.0,86933017.77,75593.0,19.014,0.0005,25526079.0,179.0
1707,9/6/13,82051689.27,47849397.44,60665.0,1475252870.0,126.49,0.0,651612833.6,4625.0,33.49086393,73269.0,86933017.77,77928.0,24.46712514,0.0005,27198237.0,185.0
1708,9/7/13,70105820.21,32990340.18,51822.0,1387045046.0,118.89,0.0,652866271.9,3625.0,24.49911746,62593.0,86933017.77,68758.0,16.72656871,0.0005,22731335.0,145.0
1709,9/8/13,44922793.05,25552442.17,46295.0,1448662269.0,124.13,0.0,653464951.3,3925.0,26.14222954,56485.0,86933017.77,60354.0,14.77399605,0.0005,20635342.0,157.0
1710,9/9/13,65934249.79,35584990.49,57473.0,1422788616.0,121.86,0.0,656394712.0,5075.0,30.53100606,73995.0,86933017.77,71607.0,14.562270000000002,0.0005,25086284.0,203.0
1711,9/10/13,69877437.54,36065151.88,53092.0,1486564508.0,127.27,0.0,658076496.4,4775.0,25.523711600000002,70670.0,86933017.77,69140.0,19.97290745,0.0005,23981466.0,191.0
1712,9/11/13,75363403.62,38250442.38,49010.0,1471075006.0,125.89,0.0,661578522.0,5000.0,22.55500301,74674.0,86933017.77,65059.0,49.05379384,0.0005,21444533.0,200.0
1713,9/12/13,83394513.09,44514634.08,52087.0,1584677773.0,135.55,0.0,665644980.2,5325.0,30.34461292,77030.0,86933017.77,73508.0,49.17282557,0.0005,24362978.0,213.0
1714,9/13/13,78145290.77,41617023.51,44630.0,1553553114.0,132.83,0.0,666634989.9,5100.0,20.96323621,66571.0,86933017.77,64945.0,66.348585,0.0005,20593470.0,204.0
1715,9/14/13,65576609.01,34092175.01,43342.0,1579789138.0,135.01,0.0,669937187.3,5450.0,20.23750549,54053.0,87168756.59,59712.0,26.86699,0.0005,19634659.0,218.0
1716,9/15/13,46742694.01,26010176.6,53491.0,1514730520.0,129.4,0.0,671061457.2,4525.0,27.64617927,54801.0,112628548.7,73175.0,14.9705888,0.0005,25313709.0,181.0
1717,9/16/13,81114864.47,42896945.98,51731.0,1532324799.0,130.86,0.0,673793579.9,3850.0,41.20048691,69776.0,112628548.7,70453.0,36.7428708,0.0005,24886324.0,154.0
1718,9/17/13,75561413.61,41644655.08,67752.0,1541458419.0,131.59,0.0,674998342.4,4475.0,302.7542538,73046.0,112628548.7,84729.0,21.2678653,0.0005,29656394.0,179.0
1719,9/18/13,89468566.46,48330438.16,60386.0,1543410708.0,131.71,0.0,676403598.4,4125.0,107.50935729999999,79094.0,112628548.7,78994.0,27.61650235,0.0005,27077414.0,165.0
1720,9/19/13,102441484.8,60543456.48,59625.0,1540047226.0,131.37,0.0,681197247.5,4750.0,91.74587436,79120.0,112628548.7,78897.0,37.62712677,0.0005,26006920.0,190.0
1721,9/20/13,88067366.51,48136617.97,58794.0,1521118357.0,129.7,0.0,681569293.5,5000.0,27.00884796,77102.0,112628548.7,80698.0,38.3912,0.0005,26222308.0,200.0
