,Date,Market Cap (USD),Price (USD),Number of Coins
313,2018-05-06,723375654.0802543,3.2541216691648103,222295208.23845318
314,2018-05-07,723757135.8301754,3.2558377734072,222295208.2384532
315,2018-05-08,837462768.797719,3.7673451237841498,222295208.23845324
316,2018-05-09,1010475205.8553661,4.545645467856611,222295208.23845315
317,2018-05-10,873072775.1677482,3.9275375393212,222295208.23845318
318,2018-05-11,767300481.9484352,3.45171849644803,222295208.23845315
319,2018-05-12,743841363.8524687,3.34618712543079,222295208.23845324
320,2018-05-13,780000543.8396707,3.5088500108512206,222295208.23845315
321,2018-05-14,772331133.3191844,3.47434899492172,222295208.2384532
322,2018-05-15,707762570.9642459,3.18388586318531,222295208.23845324
323,2018-05-16,666992046.2140626,3.00047873950836,222295208.23845324
324,2018-05-17,619780272.0272583,2.7880955101939398,222295208.2384532
325,2018-05-18,639964718.3446858,2.87889569647495,222295208.2384532
326,2018-05-19,649929897.4113265,2.92372427890643,222295208.2384533
327,2018-05-20,663444260.8980058,2.98451894737352,222295208.2384532
328,2018-05-21,636379852.8753264,2.86276909843549,222295208.23845327
329,2018-05-22,569525622.6939888,2.56202383851237,222295208.2384533
330,2018-05-23,499107801.2964193,2.24524768325655,222295208.23845318
331,2018-05-24,553275940.9164112,2.4889242791186,222295208.23845318
332,2018-05-25,506619297.9512467,2.27903832010541,222295208.23845318
333,2018-05-26,480514244.93269324,2.16160415125661,222295208.2384533
334,2018-05-27,480468571.1092817,2.16139868653349,222295208.23845333
335,2018-05-28,435599392.77341133,1.95955367740608,222295208.2384532
336,2018-05-29,499339471.9264718,2.2462898588027005,222295208.23845315
337,2018-05-30,486242498.55910087,2.1873728291862897,222295208.23845324
338,2018-05-31,545751046.1034948,2.4550733703538703,222295208.2384532
339,2018-06-01,521938330.68905216,2.3479513338370097,222295208.23845327
340,2018-06-02,537256709.5954145,2.41686140629314,222295208.23845324
341,2018-06-03,550554448.0952371,2.4766815823788,222295208.2384532
342,2018-06-04,499770738.9533238,2.24822992323445,222295208.23845324
343,2018-06-05,508887981.55147904,2.28924404436825,222295208.23845324
344,2018-06-06,519286712.25001174,2.3360229685787,222295208.23845318
345,2018-06-07,519147099.3680252,2.33539491688522,222295208.23845324
346,2018-06-08,524935527.4806852,2.36143429109634,222295208.23845327
347,2018-06-09,541242557.7113427,2.43479183379769,222295208.23845312
348,2018-06-10,456317742.8857268,2.05275564193107,222295208.23845318
349,2018-06-11,457333038.95582044,2.05732297416526,222295208.23845324
350,2018-06-12,399236940.86067516,1.79597636865127,222295208.23845327
351,2018-06-13,368261001.9503993,1.6566304099338502,222295208.23845318
352,2018-06-14,422081903.8719601,1.89874494919026,222295208.2384532
353,2018-06-15,368448807.17514545,1.65747525596645,222295208.23845315
354,2018-06-16,377883032.40199673,1.6999153305933898,222295208.23845327
355,2018-06-17,372723432.5658186,1.6767047545442502,222295208.23845318
356,2018-06-18,376059616.05123204,1.691712651079,222295208.2384532
357,2018-06-19,363664633.3571303,1.6359535423140201,222295208.2384532
358,2018-06-20,343583996.06548554,1.5456203432731102,222295208.2384532
359,2018-06-21,336732763.77334416,1.51479992052791,222295208.23845324
360,2018-06-22,275115309.07992744,1.23761241306117,222295208.23845327
361,2018-06-23,290639963.9241956,1.30745042246898,222295208.23845324
362,2018-06-24,261731589.45270002,1.17740544893772,222295208.23845327
363,2018-06-25,277861538.35064113,1.2499663872762499,222295208.2384533
364,2018-06-26,262936650.11709356,1.18282644147257,222295208.23845324
365,2018-06-27,261458891.470535,1.1761787109242199,222295208.2384533
366,2018-06-28,282718574.46466064,1.271815873608,222295208.23845318
367,2018-06-29,347678875.2568372,1.56404124952566,222295208.23845324
368,2018-06-30,325707974.08871305,1.4652046558706298,222295208.23845336
369,2018-07-01,326284584.1446085,1.4677985491914298,222295208.23845327
370,2018-07-02,360897131.30796593,1.6235038720260502,222295208.2384532
371,2018-07-03,340590636.14450717,1.5321546462628202,222295208.23845318
372,2018-07-04,415970007.80834335,1.87125044711777,222295208.2384532
373,2018-07-05,415980505.9622253,1.87129767329941,222295208.2384532
374,2018-07-06,393332526.12576044,1.7694152260081002,222295208.23845324
375,2018-07-07,379249796.5850077,1.70606375004805,222295208.23845324
376,2018-07-08,371624392.7855811,1.6717606993441998,222295208.23845324
377,2018-07-09,335775679.38671285,1.51049445486261,222295208.23845327
378,2018-07-10,290120720.8657448,1.305114595878,222295208.2384533
379,2018-07-11,315067141.09318644,1.41733662902539,222295208.23845327
380,2018-07-12,275609396.49104816,1.23983507640617,222295208.23845324
381,2018-07-13,296829777.4081284,1.3352954378113402,222295208.23845318
382,2018-07-14,298981007.992766,1.3449727970386698,222295208.23845324
383,2018-07-15,300622628.0556096,1.35235766185808,222295208.2384532
384,2018-07-16,311677284.045809,1.4020872807635,222295208.2384533
385,2018-07-17,321454459.6087445,1.44607012520002,222295208.23845315
386,2018-07-18,306471571.93569857,1.3786692676117,222295208.23845315
387,2018-07-19,283585975.08866405,1.27571789484758,222295208.2384533
388,2018-07-20,262306170.74205214,1.17999021580654,222295208.23845318
389,2018-07-21,269181909.9904572,1.21092088364635,222295208.2384532
390,2018-07-22,264632704.85146675,1.19045618188764,222295208.23845312
391,2018-07-23,250438326.7280089,1.12660245226414,222295208.2384531
392,2018-07-24,252040237.48947456,1.13380868389711,222295208.23845315
393,2018-07-25,251485918.55327645,1.13131506768023,222295208.23845318
394,2018-07-26,228563473.49484995,1.0281979324074,222295208.23845315
395,2018-07-27,240092938.12512365,1.0800634886721399,222295208.23845327
396,2018-07-28,238207797.12824196,1.0715831394472501,222295208.23845324
397,2018-07-29,239012926.57197827,1.0752050323801499,222295208.23845324
398,2018-07-30,215430038.3977129,0.9691168788785759,222295208.23845324
399,2018-07-31,182243607.58521363,0.8198269725621941,222295208.23845327
400,2018-08-01,175081261.2937731,0.787606996485348,222295208.23845318
401,2018-08-02,159847891.01932943,0.719079337274165,222295208.2384532
402,2018-08-03,166189348.24150303,0.74760652538778,222295208.2384532
403,2018-08-04,148070477.64465743,0.666098377999332,222295208.2384532
404,2018-08-05,157135145.98305076,0.7068759926417031,222295208.2384533
405,2018-08-06,147413065.4547339,0.6631409944590699,222295208.23845324
406,2018-08-07,136570937.82365903,0.6143674391629761,222295208.23845327
407,2018-08-08,114710506.6731018,0.5160277973695829,222295208.23845324
408,2018-08-09,124364340.62363683,0.559455786785259,222295208.2384532
409,2018-08-10,109518372.98180723,0.49267086704059004,222295208.23845315
410,2018-08-11,104482591.90323529,0.470017292460745,222295208.23845324
411,2018-08-12,101897212.60908397,0.45838690548732,222295208.2384532
412,2018-08-13,86449422.04011871,0.388894671752823,222295208.23845324
413,2018-08-14,80194652.65170328,0.36075745081144295,222295208.2384533
414,2018-08-15,82201980.37972748,0.369787459797831,222295208.23845318
415,2018-08-16,94984318.80458345,0.42728909704025203,222295208.23845315
416,2018-08-17,120549652.41692866,0.5422953259865889,222295208.23845324
417,2018-08-18,97082645.69174111,0.43672846779316,222295208.2384532
418,2018-08-19,108315125.57841095,0.4872580315011679,222295208.2384533
419,2018-08-20,97252660.18144932,0.43749328180357205,222295208.23845318
420,2018-08-21,99374133.02978387,0.447036775184045,222295208.2384532
421,2018-08-22,88740793.38995138,0.399202457368133,222295208.23845324
422,2018-08-23,96483451.51103218,0.43403297927832796,222295208.23845324
423,2018-08-24,103389458.02410576,0.4650998050898211,222295208.23845318
424,2018-08-25,103847683.49775058,0.467161142701531,222295208.2384532
425,2018-08-26,108274716.24775667,0.487076249217265,222295208.23845324
426,2018-08-27,118477469.6483511,0.532973565139838,222295208.23845324
427,2018-08-28,127077068.99112742,0.571659056432802,222295208.23845324
428,2018-08-29,112318562.33117065,0.505267581884572,222295208.23845324
429,2018-08-30,110844570.6163241,0.498636796963354,222295208.2384532
430,2018-08-31,108968557.86465527,0.490197511355108,222295208.23845324
431,2018-09-01,117312659.43524507,0.527733640166482,222295208.2384532
432,2018-09-02,111141848.58295465,0.499974108590475,222295208.2384532
433,2018-09-03,109824665.92526092,0.49404873274395295,222295208.23845318
434,2018-09-04,108921602.17242466,0.48998628011624,222295208.23845324
435,2018-09-05,86906356.12467766,0.39095020002165004,222295208.23845327
436,2018-09-06,86635939.28543833,0.389733723780969,222295208.23845327
437,2018-09-07,83293802.51941639,0.3746990462793429,222295208.23845333
438,2018-09-08,77887249.78338684,0.350377547049229,222295208.23845333
439,2018-09-09,74791305.18368314,0.33645037055164695,222295208.23845333
440,2018-09-10,74525322.10653932,0.335253839689594,222295208.23845327
441,2018-09-11,69252850.98696464,0.31153550963041,222295208.23845324
442,2018-09-12,65393404.20781273,0.294173701385709,222295208.2384532
443,2018-09-13,71439067.99544948,0.32137025607325603,222295208.2384532
444,2018-09-14,71639604.9904944,0.32227237626124394,222295208.2384533
445,2018-09-15,73395245.78467973,0.33017016590816306,222295208.23845312
446,2018-09-16,76390399.41646776,0.343643931966922,222295208.23845315
447,2018-09-17,68550298.89273721,0.308375063214157,222295208.23845324
448,2018-09-18,68960158.23015319,0.310218824672912,222295208.23845324
449,2018-09-19,68004972.21826443,0.30592189888914,222295208.2384533
450,2018-09-20,68760356.53702696,0.30932001225716305,222295208.2384532
451,2018-09-21,70843259.09373927,0.318689996312231,222295208.2384532
452,2018-09-22,73220245.1720807,0.329382921711647,222295208.23845318
453,2018-09-23,73920391.4990853,0.33253254572987395,222295208.23845324
454,2018-09-24,71152302.1760453,0.32008023357715004,222295208.23845318
455,2018-09-25,68795022.8043783,0.30947595924147303,222295208.2384532
456,2018-09-26,73882323.44205828,0.33236129571810497,222295208.23845324
457,2018-09-27,77173751.11224565,0.34716785721023,222295208.23845315
458,2018-09-28,75525353.49255468,0.339752503398722,222295208.23845318
459,2018-09-29,75699008.14476445,0.340533692762118,222295208.23845318
460,2018-09-30,75160685.0969264,0.33811203440922805,222295208.2384532
461,2018-10-01,74687572.54054594,0.335983726920598,222295208.2384532
462,2018-10-02,72798323.58313997,0.327484897942785,222295208.23845315
463,2018-10-03,70260706.11694835,0.316069368627958,222295208.2384532
464,2018-10-04,72153888.94536272,0.324585894213087,222295208.2384532
465,2018-10-05,75179080.69523852,0.338194787422475,222295208.23845327
466,2018-10-06,74806007.80963598,0.336516510645576,222295208.23845324
467,2018-10-07,77809225.16276747,0.350026551536381,222295208.23845315
468,2018-10-08,76742196.91677906,0.34522650094400004,222295208.2384532
469,2018-10-09,75505734.56246722,0.33966424719993604,222295208.23845318
470,2018-10-10,75591109.14288633,0.340048306672453,222295208.23845318
471,2018-10-11,66179647.50115287,0.297710634545765,222295208.2384532
472,2018-10-12,66293639.48435625,0.29822343004912605,222295208.23845318
473,2018-10-13,73618036.649226,0.33117239562922496,222295208.23845327
474,2018-10-14,81386732.65761982,0.36612004956183003,222295208.2384532
475,2018-10-15,78535712.02732207,0.35329466905592405,222295208.23845327
476,2018-10-16,84970505.88737322,0.38224173413682605,222295208.23845324
477,2018-10-17,82071160.96529423,0.369198965716155,222295208.2384532
478,2018-10-18,79793554.26105806,0.358953100669019,222295208.2384533
479,2018-10-19,84536871.49681993,0.380291020066156,222295208.23845318
480,2018-10-20,95714592.61374976,0.430574250215407,222295208.2384532
481,2018-10-21,90464977.60799998,0.40695873889894796,222295208.2384533
