,Date,Market Cap (USD),Price (USD),Number of Coins
3702,2/22/19,69376147290.0,3952.41,17552872.118530214
3703,2/23/19,70199836886.0,3998.92,17554698.99022736
3704,2/24/19,72779408506.0,4145.46,17556413.161868647
3705,2/25/19,66844049271.0,3807.0,17558195.237982664
3706,2/26/19,68110711262.0,3878.7,17560190.595302552
3707,2/27/19,67744872842.0,3857.48,17561950.50706679
3708,2/28/19,67590082470.0,3848.26,17563803.503401536
3709,3/1/19,67694732251.0,3853.76,17565892.07708835
3710,3/2/19,67728390987.0,3855.32,17567514.7554548
3711,3/3/19,67857497568.0,3862.27,17569330.359607175
3712,3/4/19,67562261232.0,3845.09,17571048.072216775
3713,3/5/19,66071077331.0,3759.83,17572889.55378302
3714,3/6/19,68489324544.0,3897.08,17574523.628973488
3715,3/7/19,68607053125.0,3903.38,17576319.273296475
3716,3/8/19,68787274721.0,3913.23,17578132.31550407
3717,3/9/19,68465716202.0,3894.55,17579878.600095004
3718,3/10/19,69731460717.0,3966.17,17581561.233381324
3719,3/11/19,69519895117.0,3953.74,17583324.932089616
3720,3/12/19,68648040998.0,3903.76,17585107.94669754
3721,3/13/19,68818024820.0,3913.05,17586799.25377902
3722,3/14/19,68694204013.0,3905.58,17588733.04682019
3723,3/15/19,69072522434.0,3926.66,17590655.272929158
3724,3/16/19,69735581445.0,3963.9,17592669.200787105
3725,3/17/19,71217640060.0,4047.72,17594507.540047236
3726,3/18/19,70913470232.0,4029.97,17596525.5900168
3727,3/19/19,70970153383.0,4032.69,17598712.864861917
3728,3/20/19,71648688671.0,4070.79,17600684.061570358
3729,3/21/19,71887674694.0,4083.95,17602486.488326255
3730,3/22/19,70919972609.0,4028.51,17604516.95763446
3731,3/23/19,70825023305.0,4022.71,17606296.080254357
3732,3/24/19,71051773088.0,4035.16,17608167.4798521
3733,3/25/19,70864790002.0,4024.11,17610052.906605434
3734,3/26/19,69905001306.0,3969.23,17611728.548358247
3735,3/27/19,70176645324.0,3984.24,17613558.75248479
3736,3/28/19,72004355347.0,4087.58,17615399.661168713
3737,3/29/19,71672337581.0,4068.3,17617269.518226285
3738,3/30/19,72099362948.0,4092.14,17618987.363091193
3739,3/31/19,72340436269.0,4105.46,17620543.439468414
3740,4/1/19,72338651929.0,4105.36,17620538.011039227
3741,4/2/19,73247080188.0,4156.92,17620517.158858
3742,4/3/19,86014996911.0,4879.96,17626168.433962572
3743,4/4/19,87633858252.0,4971.31,17627920.659142155
3744,4/5/19,86788602979.0,4922.81,17629890.850753937
3745,4/6/19,88806677651.0,5036.79,17631602.201203544
3746,4/7/19,89274149502.0,5062.79,17633389.791399606
3747,4/8/19,91700428798.0,5199.84,17635240.468552876
3748,4/9/19,93297760982.0,5289.92,17636894.505398948
3749,4/10/19,91794027478.0,5204.11,17638756.19039567
3750,4/11/19,93938159484.0,5325.08,17640703.89252368
3751,4/12/19,89292642236.0,5061.2,17642583.228483364
3752,4/13/19,89789008279.0,5088.85,17644263.10050404
3753,4/14/19,89918802991.0,5095.76,17645808.08181704
3754,4/15/19,91190701763.0,5167.32,17647581.679284427
3755,4/16/19,89422213792.0,5066.58,17649423.0411836
3756,4/17/19,92423729779.0,5236.14,17651118.911831997
3757,4/18/19,92704301183.0,5251.48,17652985.669373207
3758,4/19/19,93538418151.0,5298.15,17654920.708360467
3759,4/20/19,93653162039.0,5304.16,17656549.2064719
3760,4/21/19,94224062935.0,5335.88,17658579.828444418
3761,4/22/19,93819885518.0,5312.49,17660246.987382565
3762,4/23/19,95362088391.0,5399.37,17661706.530761924
3763,4/24/19,98413699286.0,5571.51,17663739.145402234
3764,4/25/19,96568863409.0,5466.52,17665509.94215698
3765,4/26/19,92052355301.0,5210.3,17667381.014720842
3766,4/27/19,93283697548.0,5279.47,17669140.566761434
3767,4/28/19,93154635949.0,5271.75,17670533.684070755
3768,4/29/19,93400432918.0,5284.86,17673208.546300188
3769,4/30/19,92753308101.0,5247.73,17674939.088139065
3770,5/1/19,94585641438.0,5350.91,17676552.48135364
3771,5/2/19,95511607850.0,5402.42,17679411.79138238
3772,5/3/19,97340866767.0,5505.55,17680498.182197962
3773,5/4/19,102016000000.0,5769.2,17682867.64196076
3774,5/5/19,103120000000.0,5831.07,17684575.90116394
3775,5/6/19,102434000000.0,5791.69,17686374.78870589
3776,5/7/19,101628000000.0,5745.6,17687969.92481203
3777,5/8/19,103477000000.0,5849.48,17689948.508243468
3778,5/9/19,105838000000.0,5982.32,17691798.49957876
3779,5/10/19,109271000000.0,6175.82,17693358.9385701
3780,5/11/19,112888000000.0,6379.67,17694959.143654767
3781,5/12/19,127480000000.0,7203.51,17696928.303007837
3782,5/13/19,123383000000.0,6971.18,17699012.218878295
3783,5/14/19,138207000000.0,7807.88,17700963.64185925
3784,5/15/19,141434000000.0,7989.37,17702772.559037823
3785,5/16/19,145081000000.0,8194.5,17704679.9682714
3786,5/17/19,139650000000.0,7886.93,17706509.376905844
3787,5/18/19,130009000000.0,7341.66,17708392.924760886
3788,5/19/19,128719000000.0,7267.96,17710471.714208663
3789,5/20/19,145188000000.0,8196.92,17712506.648838833
3790,5/21/19,141325000000.0,7977.97,17714406.045648202
3791,5/22/19,140958000000.0,7956.29,17716548.793470323
3792,5/23/19,136029000000.0,7677.27,17718407.715242527
3793,5/24/19,139667000000.0,7881.7,17720415.64637071
3794,5/25/19,141633000000.0,7991.89,17722090.769517597
3795,5/26/19,142772000000.0,8055.21,17724180.99590203
3796,5/27/19,153759000000.0,8674.07,17726280.74248882
3797,5/28/19,156058000000.0,8802.76,17728303.39575315
3798,5/29/19,154585000000.0,8718.59,17730504.5884713
3799,5/30/19,153595000000.0,8661.76,17732539.345352445
3800,5/31/19,147552000000.0,8320.29,17733997.25249961
3801,6/1/19,152064000000.0,8573.84,17735810.3253618
3802,6/2/19,151929000000.0,8565.47,17737380.43563284
3803,6/3/19,155070000000.0,8741.75,17739011.067578003
3804,6/4/19,145670000000.0,8210.99,17740857.070828244
3805,6/5/19,136697000000.0,7704.34,17742856.623669256
3806,6/6/19,138758000000.0,7819.63,17744829.358933862
3807,6/7/19,138903000000.0,7826.9,17746872.963753212
3808,6/8/19,142640000000.0,8036.77,17748423.807076722
3809,6/9/19,141108000000.0,7949.67,17750170.761805207
3810,6/10/19,136555000000.0,7692.28,17752213.90797007
3811,6/11/19,142107000000.0,8004.24,17753965.39833888
3812,6/12/19,140721000000.0,7925.43,17755629.662996203
3813,6/13/19,144644000000.0,8145.55,17757425.83373744
3814,6/14/19,146177000000.0,8230.9,17759540.26898638
3815,6/15/19,154342000000.0,8689.75,17761385.54043557
3816,6/16/19,157051000000.0,8841.44,17763056.696646698
3817,6/17/19,159686000000.0,8988.92,17764759.281426467
3818,6/18/19,165861000000.0,9335.47,17766754.110933892
3819,6/19/19,161320000000.0,9078.73,17769005.13618094
3820,6/20/19,164789000000.0,9273.06,17770725.089668352
3821,6/21/19,169283000000.0,9525.07,17772362.827779744
3822,6/22/19,180869000000.0,10175.92,17774215.99226409
3823,6/23/19,190149000000.0,10696.69,17776433.644426454
3824,6/24/19,192965000000.0,10853.74,17778664.312946506
3825,6/25/19,195713000000.0,11007.2,17780452.794534486
3826,6/26/19,209454000000.0,11778.58,17782618.957463462
3827,6/27/19,231501000000.0,13017.12,17784348.61167447
3828,6/28/19,198535000000.0,11162.17,17786416.08217757
3829,6/29/19,220591000000.0,12400.76,17788506.510891266
3830,6/30/19,212275000000.0,11931.99,17790410.484755687
3831,7/1/19,192102000000.0,10796.93,17792279.842510786
3832,7/2/19,188416000000.0,10588.68,17794097.092366565
3833,7/3/19,192524000000.0,10818.16,17796372.026296522
3834,7/4/19,213096000000.0,11972.72,17798461.836575147
3835,7/5/19,199423000000.0,11203.1,17800698.021083448
3836,7/6/19,195522000000.0,10982.54,17802985.46602152
3837,7/7/19,199729000000.0,11217.62,17804935.449765634
3838,7/8/19,203832000000.0,11446.6,17807209.12760121
3839,7/9/19,218773000000.0,12284.33,17809111.282422405
3840,7/10/19,223908000000.0,12571.54,17810705.76874432
3841,7/11/19,216236000000.0,12139.71,17812287.11394259
3842,7/12/19,202270000000.0,11354.3,17814396.30800666
3843,7/13/19,210464000000.0,11813.13,17816108.008631077
