,Date,Market Cap (USD),Price (USD),Number of Coins
1347,4/7/19,17521980522.0,165.98,105566818.4239065
1348,4/8/19,18418227358.0,174.45,105578832.66265406
1349,4/9/19,19030495240.0,180.22,105595911.88547331
1350,4/10/19,18593939930.0,176.07,105605383.82461521
1351,4/11/19,18730400068.0,177.34,105618586.15089658
1352,4/12/19,17465144665.0,165.34,105631696.2924882
1353,4/13/19,17392089660.0,164.62,105649918.96488883
1354,4/14/19,17379031150.0,164.48,105660452.03064203
1355,4/15/19,17743308478.0,167.9,105677834.88981536
1356,4/16/19,17072255812.0,161.53,105690929.31344023
1357,4/17/19,17710507741.0,167.55,105702821.49209191
1358,4/18/19,17645456145.0,166.91,105718388.02348572
1359,4/19/19,18374588475.0,173.79,105728686.77714483
1360,4/20/19,18369850881.0,173.72,105744018.42620309
1361,4/21/19,18371722175.0,173.72,105754790.3235091
1362,4/22/19,17983611279.0,170.02,105773504.75826372
1363,4/23/19,18195700945.0,172.01,105782808.8192547
1364,4/24/19,18128019551.0,171.35,105795270.2130143
1365,4/25/19,17555110435.0,165.91,105811044.75317943
1366,4/26/19,16358155236.0,154.58,105823232.2163281
1367,4/27/19,16539956897.0,156.27,105842176.34222819
1368,4/28/19,16777095859.0,158.5,105849185.23028392
1369,4/29/19,16651905430.0,157.29,105867540.40307713
1370,4/30/19,16428969879.0,155.17,105877230.64381002
1371,5/1/19,17174689513.0,162.19,105892407.13360873
1372,5/2/19,17035458364.0,160.85,105908973.35405658
1373,5/3/19,17167863201.0,162.08,105922156.96569595
1374,5/4/19,17784968759.0,167.89,105932269.6944428
1375,5/5/19,17377683272.0,164.02,105948562.80941348
1376,5/6/19,17308103152.0,163.34,105963653.43455368
1377,5/7/19,18273173407.0,172.43,105974444.16284868
1378,5/8/19,18007315725.0,169.9,105987732.34255444
1379,5/9/19,18121048847.0,170.95,106002040.63761334
1380,5/10/19,18055905795.0,170.31,106017883.8294874
1381,5/11/19,18358409458.0,173.14,106032167.36744832
1382,5/12/19,20588894194.0,194.16,106040864.20477957
1383,5/13/19,19876835046.0,187.42,106055037.0611461
1384,5/14/19,20868224155.0,196.74,106070062.79861745
1385,5/15/19,23021684456.0,217.01,106085823.03119673
1386,5/16/19,26199863759.0,246.94,106098095.72770713
1387,5/17/19,27998145740.0,263.85,106113874.32253173
1388,5/18/19,25884527872.0,243.91,106123274.45369194
1389,5/19/19,24884503670.0,234.45,106139917.55171679
1390,5/20/19,27734959163.0,261.27,106154396.4596012
1391,5/21/19,26716250392.0,251.65,106164317.075303
1392,5/22/19,27075706371.0,255.0,106179240.67058824
1393,5/23/19,25981842546.0,244.67,106191370.19659133
1394,5/24/19,26126345538.0,245.99,106208974.09650798
1395,5/25/19,26522210238.0,249.69,106220554.43950498
1396,5/26/19,26741249592.0,251.72,106234107.70697601
1397,5/27/19,28383327760.0,267.14,106248887.32499814
1398,5/28/19,28965646508.0,272.59,106260855.15976375
1399,5/29/19,28883011894.0,271.78,106273500.2354846
1400,5/30/19,28649977872.0,269.55,106288176.11574847
1401,5/31/19,27215886475.0,256.02,106303751.56237794
1402,6/1/19,28538532885.0,268.43,106316480.59084305
1403,6/2/19,28231082870.0,265.51,106327757.41026704
1404,6/3/19,28721947439.0,270.09,106342135.72883114
1405,6/4/19,26855968460.0,252.51,106356059.00756407
1406,6/5/19,25688517251.0,241.5,106370671.8467909
1407,6/6/19,26269837807.0,246.93,106385768.46474709
1408,6/7/19,26529181620.0,249.34,106397616.18673298
1409,6/8/19,26735541720.0,251.25,106410116.29850747
1410,6/9/19,26131089135.0,245.54,106422941.82210638
1411,6/10/19,24782018533.0,232.83,106438253.37370613
1412,6/11/19,26385327863.0,247.86,106452545.23924796
1413,6/12/19,26183348129.0,245.93,106466669.90200463
1414,6/13/19,27781280260.0,260.91,106478403.51078916
1415,6/14/19,27280991159.0,256.18,106491494.8825045
1416,6/15/19,28110088304.0,263.93,106505847.39893153
1417,6/16/19,28643520012.0,268.9,106521085.95016736
1418,6/17/19,28667199699.0,269.09,106533872.30666322
1419,6/18/19,29228155381.0,274.32,106547664.70180811
1420,6/19/19,28245108582.0,265.06,106561188.34226213
1421,6/20/19,28711605049.0,269.41,106572157.85976763
1422,6/21/19,28964135380.0,271.74,106587677.11783321
1423,6/22/19,31460202864.0,295.12,106601392.19300623
1424,6/23/19,32988559589.0,309.42,106614180.04330683
1425,6/24/19,32812258368.0,307.72,106630242.97413231
1426,6/25/19,33131237277.0,310.68,106641036.6840479
1427,6/26/19,33915843199.0,317.99,106656948.95751439
1428,6/27/19,35943076296.0,336.96,106668673.71794872
1429,6/28/19,31379394430.0,294.14,106681833.24267356
1430,6/29/19,33212469055.0,311.28,106696443.89295812
1431,6/30/19,34102050822.0,319.58,106708964.33443895
1432,7/1/19,30978910120.0,290.27,106724463.84400731
1433,7/2/19,31331400622.0,293.54,106736392.38945287
1434,7/3/19,31145740744.0,291.76,106751236.44091034
1435,7/4/19,32353322360.0,303.03,106766070.55407056
1436,7/5/19,30365381922.0,284.38,106777487.59406428
1437,7/6/19,30744094736.0,287.89,106791117.21838203
1438,7/7/19,30717422258.0,287.6,106806057.92072321
1439,7/8/19,32658082990.0,305.73,106820014.359075
1440,7/9/19,33474159269.0,313.33,106833559.7261673
1441,7/10/19,32999905875.0,308.85,106847679.69888295
1442,7/11/19,30984668893.0,289.95,106862110.33971375
1443,7/12/19,28715638817.0,268.69,106872748.58386989
