,Date,Market Cap (USD),Price (USD),Number of Coins
2688,2/15/19,2518594654.0,41.64,60484982.0845341
2689,2/16/19,2587279728.0,42.76,60507009.54162769
2690,2/17/19,2626252409.0,43.4,60512728.317972355
2691,2/18/19,2656234188.0,43.88,60534051.6864175
2692,2/19/19,2914926000.0,48.14,60551017.86456169
2693,2/20/19,2895738584.0,47.82,60554968.29778335
2694,2/21/19,3140292570.0,51.84,60576631.36574074
2695,2/22/19,2976480787.0,49.13,60583773.3971097
2696,2/23/19,3010270210.0,49.67,60605399.838936985
2697,2/24/19,3132676365.0,51.68,60616802.728328176
2698,2/25/19,2703210211.0,44.58,60637286.02512337
2699,2/26/19,2800806284.0,46.18,60649767.95149416
2700,2/27/19,2760260182.0,45.5,60665058.94505495
2701,2/28/19,2767898258.0,45.62,60672912.27531785
2702,3/1/19,2806183406.0,46.24,60687357.39619377
2703,3/2/19,2882022837.0,47.48,60699722.76748105
2704,3/3/19,2976541635.0,49.02,60720963.586291306
2705,3/4/19,2935506038.0,48.33,60738796.56528036
2706,3/5/19,2826307366.0,46.52,60754672.52794497
2707,3/6/19,3222071591.0,53.02,60770871.199547336
2708,3/7/19,3393943158.0,55.84,60779784.348137535
2709,3/8/19,3492055984.0,57.44,60794846.51810585
2710,3/9/19,3405157443.0,56.0,60806382.91071428
2711,3/10/19,3533993166.0,58.1,60826044.16523235
2712,3/11/19,3479448013.0,57.19,60840147.10613744
2713,3/12/19,3371723018.0,55.41,60850442.48330627
2714,3/13/19,3474538196.0,57.08,60871376.9446391
2715,3/14/19,3401162528.0,55.86,60887263.30110992
2716,3/15/19,3443093584.0,56.54,60896596.81641316
2717,3/16/19,3593452102.0,58.99,60916292.62586879
2718,3/17/19,3770420951.0,61.88,60931172.44667097
2719,3/18/19,3734893284.0,61.28,60947997.45430809
2720,3/19/19,3670564373.0,60.22,60952580.08967121
2721,3/20/19,3699533792.0,60.68,60967926.697429135
2722,3/21/19,3712098579.0,60.87,60984041.05470675
2723,3/22/19,3617630118.0,59.3,61005566.91399663
2724,3/23/19,3648094875.0,59.79,61015134.219769195
2725,3/24/19,3737776686.0,61.24,61034890.365774006
2726,3/25/19,3680901280.0,60.3,61043138.97180763
2727,3/26/19,3633956879.0,59.51,61064642.564274915
2728,3/27/19,3628598735.0,59.41,61077238.427874096
2729,3/28/19,3801151830.0,62.22,61092121.98649952
2730,3/29/19,3737991285.0,61.17,61108243.99215301
2731,3/30/19,3743819885.0,61.25,61123589.95918367
2732,3/31/19,3707035737.0,60.64,61131855.821240105
2733,4/1/19,3716068172.0,60.77,61149714.859305575
2734,4/2/19,3713026798.0,60.7,61170128.46787479
2735,4/3/19,4665896239.0,76.26,61184057.68423813
2736,4/4/19,5212236932.0,85.17,61198038.41728308
2737,4/5/19,5205337497.0,85.04,61210459.74835371
2738,4/6/19,5431633163.0,88.71,61229096.64073949
2739,4/7/19,5660143519.0,92.42,61243708.277429126
2740,4/8/19,5656033696.0,92.33,61258894.140582696
2741,4/9/19,5483491946.0,89.5,61268066.43575419
2742,4/10/19,5317490760.0,86.77,61282594.90607353
2743,4/11/19,5418036328.0,88.39,61296937.753139496
2744,4/12/19,4882554018.0,79.63,61315509.45623509
2745,4/13/19,4841834204.0,78.95,61327855.65547815
2746,4/14/19,4796842764.0,78.2,61340700.30690537
2747,4/15/19,5093579177.0,83.01,61361030.92398506
2748,4/16/19,4850768898.0,79.04,61371063.992914975
2749,4/17/19,4993539549.0,81.35,61383399.496004924
2750,4/18/19,4874886047.0,79.39,61404283.24726036
2751,4/19/19,5042120639.0,82.1,61414380.49939099
2752,4/20/19,5071126296.0,82.55,61430966.63840097
2753,4/21/19,5008975809.0,81.52,61444747.41167812
2754,4/22/19,4749918653.0,77.29,61455798.33096131
2755,4/23/19,4723782767.0,76.85,61467570.16265453
2756,4/24/19,4595949348.0,74.75,61484272.21404682
2757,4/25/19,4504661404.0,73.25,61497084.01365188
2758,4/26/19,4389324614.0,71.36,61509593.80605381
2759,4/27/19,4504499993.0,73.21,61528479.62027046
2760,4/28/19,4438184268.0,72.12,61538883.36106489
2761,4/29/19,4295459811.0,69.78,61557176.99914015
2762,4/30/19,4183805994.0,67.95,61571832.14128035
2763,5/1/19,4575763046.0,74.3,61584966.97173621
2764,5/2/19,4538664027.0,73.68,61599674.63355048
2765,5/3/19,4544493075.0,73.76,61611890.93004338
2766,5/4/19,4887991348.0,79.31,61631463.220274866
2767,5/5/19,4808454366.0,78.0,61646850.84615385
2768,5/6/19,4688078187.0,76.03,61660899.473891884
2769,5/7/19,4624412924.0,74.98,61675285.72952787
2770,5/8/19,4604952869.0,74.65,61687245.39852645
2771,5/9/19,4602240573.0,74.59,61700503.727041155
2772,5/10/19,4578627386.0,74.19,61714885.91454374
2773,5/11/19,4763262368.0,77.16,61732275.37584241
2774,5/12/19,5528383909.0,89.54,61742058.39848112
2775,5/13/19,5226634443.0,84.63,61758648.741581
2776,5/14/19,5439232366.0,88.05,61774359.63657013
2777,5/15/19,5663919699.0,91.66,61792708.91337552
2778,5/16/19,6277214539.0,101.57,61801856.246923305
2779,5/17/19,5911452194.0,95.63,61815875.70845969
2780,5/18/19,5503740779.0,89.01,61832836.523986064
2781,5/19/19,5360982993.0,86.68,61847980.99907706
2782,5/20/19,5898150811.0,95.34,61864388.61967694
2783,5/21/19,5665866650.0,91.57,61874704.05154527
2784,5/22/19,5663668559.0,91.51,61891252.96688886
2785,5/23/19,5459775236.0,88.2,61902213.5600907
2786,5/24/19,5509172047.0,88.97,61921681.99393054
2787,5/25/19,6196691777.0,100.05,61935949.79510245
2788,5/26/19,6362151990.0,102.7,61948899.610516064
2789,5/27/19,6905415052.0,111.44,61965318.126346014
2790,5/28/19,7306669173.0,117.89,61978701.950971246
2791,5/29/19,7124914728.0,114.93,61993515.42678151
2792,5/30/19,7139293996.0,115.14,62005332.60378669
2793,5/31/19,6741672363.0,108.7,62020904.90340386
2794,6/1/19,7101312146.0,114.47,62036447.50589674
2795,6/2/19,6994062566.0,112.71,62053611.62274865
2796,6/3/19,7116948117.0,114.67,62064603.79349437
2797,6/4/19,6665390335.0,107.37,62078702.94309397
2798,6/5/19,6341031828.0,102.12,62093927.027027026
2799,6/6/19,6447387467.0,103.81,62107576.02350448
2800,6/7/19,6894841762.0,110.98,62126885.58298793
2801,6/8/19,7287916233.0,117.28,62141168.425989084
2802,6/9/19,7371189102.0,118.59,62156919.6559575
2803,6/10/19,7149600912.0,115.0,62170442.71304348
2804,6/11/19,8037752967.0,129.26,62182832.79436795
2805,6/12/19,8464644433.0,136.09,62198871.57763245
2806,6/13/19,8441003933.0,135.68,62212587.94958726
2807,6/14/19,8171162893.0,131.31,62228032.08438047
2808,6/15/19,8289121417.0,133.18,62239986.61210392
2809,6/16/19,8600831881.0,138.15,62257197.83568585
2810,6/17/19,8539012377.0,137.13,62269469.678407356
2811,6/18/19,8375429099.0,134.47,62284740.82695025
2812,6/19/19,8420160295.0,135.15,62302332.92637809
2813,6/20/19,8512440733.0,136.6,62316550.021961935
2814,6/21/19,8446760484.0,135.51,62333115.519149885
2815,6/22/19,8668755554.0,139.04,62347206.228423476
2816,6/23/19,8852251283.0,141.95,62361756.13244101
2817,6/24/19,8540733569.0,136.92,62377545.78586036
2818,6/25/19,8458951042.0,135.58,62390847.04233662
2819,6/26/19,8516798362.0,136.48,62403270.53048066
2820,6/27/19,8191195612.0,131.22,62423377.62536199
2821,6/28/19,7143222611.0,114.41,62435299.45808933
2822,6/29/19,7504037437.0,120.16,62450378.13748336
2823,6/30/19,8352492208.0,133.72,62462550.16452289
2824,7/1/19,7629325280.0,122.11,62479119.48243387
2825,7/2/19,7659241928.0,122.56,62493814.68668407
2826,7/3/19,7459282359.0,119.33,62509698.81002263
2827,7/4/19,7658715024.0,122.5,62520122.64489796
2828,7/5/19,7494316152.0,119.84,62536015.95460614
2829,7/6/19,7404759273.0,118.38,62550762.56969083
2830,7/7/19,7384416830.0,118.03,62563897.56841481
2831,7/8/19,7526433229.0,120.28,62574270.277685404
2832,7/9/19,7714496165.0,123.25,62592260.97363083
2833,7/10/19,7481409315.0,119.5,62605935.69037657
2834,7/11/19,6799086197.0,108.57,62623986.34060975
2835,7/12/19,6440900602.0,102.83,62636396.012836725
2836,7/13/19,6597046191.0,105.29,62655961.544306196
