,Date,CapMrktCurUSD,PriceUSD,Number of Coins
815,2018-10-08,1838225801.8716898,18.382258018716897,100000000.0
816,2018-10-09,1815387931.24411,18.153879312441102,100000000.0
817,2018-10-10,1801602557.4182801,18.0160255741828,100000000.0
818,2018-10-11,1544626260.98045,15.4462626098045,100000000.0
819,2018-10-12,1546825129.3555698,15.4682512935557,100000000.0
820,2018-10-13,1561933764.96062,15.6193376496062,100000000.0
821,2018-10-14,1544226359.7125401,15.442263597125402,100000000.0
822,2018-10-15,1588728743.76756,15.8872874376756,100000000.0
823,2018-10-16,1612741582.7908099,16.1274158279081,100000000.0
824,2018-10-17,1646469978.51464,16.4646997851464,100000000.0
825,2018-10-18,1636326282.83706,16.3632628283706,99999999.99999999
826,2018-10-19,1639034579.29265,16.3903457929265,100000000.0
827,2018-10-20,1646947682.45739,16.4694768245739,100000000.00000001
828,2018-10-21,1633803289.2037802,16.338032892037802,100000000.0
829,2018-10-22,1659082564.72333,16.5908256472333,100000000.00000001
830,2018-10-23,1644339474.0774698,16.4433947407747,99999999.99999999
831,2018-10-24,1655513139.62033,16.5551313962033,100000000.0
832,2018-10-25,1639576346.6099901,16.3957634660999,100000000.0
833,2018-10-26,1605425467.6920302,16.0542546769203,100000000.0
834,2018-10-27,1588690931.11885,15.8869093111885,100000000.0
835,2018-10-28,1600662199.27276,16.0066219927276,100000000.0
836,2018-10-29,1526268252.46296,15.2626825246296,100000000.0
837,2018-10-30,1511054863.90633,15.110548639063301,100000000.0
838,2018-10-31,1528801551.0253801,15.288015510253802,100000000.0
839,2018-11-01,1566200183.91635,15.6620018391635,100000000.0
840,2018-11-02,1608315131.7186902,16.0831513171869,100000000.00000001
841,2018-11-03,1584483980.56665,15.8448398056665,100000000.0
842,2018-11-04,1671182095.80778,16.7118209580778,100000000.0
843,2018-11-05,1623344414.60151,16.2334441460151,100000000.00000001
844,2018-11-06,1690196874.76613,16.9019687476613,100000000.0
845,2018-11-07,1663494164.57233,16.6349416457233,100000000.00000001
846,2018-11-08,1621499512.66643,16.2149951266643,100000000.00000001
847,2018-11-09,1578395736.39816,15.7839573639816,100000000.0
848,2018-11-10,1583130126.9477699,15.831301269477699,100000000.0
849,2018-11-11,1560559818.15016,15.6055981815016,100000000.0
850,2018-11-12,1556381273.88171,15.5638127388171,100000000.0
851,2018-11-13,1510175286.1226401,15.101752861226402,100000000.0
852,2018-11-14,1313131173.77334,13.1313117377334,100000000.0
853,2018-11-15,1279701670.5848,12.797016705848,100000000.0
854,2018-11-16,1252650532.53665,12.5265053253665,100000000.0
855,2018-11-17,1228437605.50912,12.2843760550912,100000000.0
856,2018-11-18,1239532644.58715,12.3953264458715,100000000.0
857,2018-11-19,1001096431.78998,10.0109643178998,100000000.0
858,2018-11-20,864862718.431274,8.64862718431274,100000000.0
859,2018-11-21,909816660.4456631,9.098166604456631,100000000.0
860,2018-11-22,836432105.246256,8.364321052462559,100000000.00000001
861,2018-11-23,848388554.787848,8.48388554787848,100000000.0
862,2018-11-24,735053755.770409,7.35053755770409,100000000.0
863,2018-11-25,755941950.5402889,7.559419505402889,100000000.0
864,2018-11-26,700963392.520241,7.00963392520241,100000000.0
865,2018-11-27,715980700.913289,7.15980700913289,100000000.0
866,2018-11-28,826708513.788734,8.26708513788734,99999999.99999999
867,2018-11-29,834999420.8650451,8.34999420865045,100000000.0
868,2018-11-30,762396556.288917,7.623965562889169,100000000.0
869,2018-12-01,806856234.707899,8.06856234707899,100000000.0
