,Date,CapMrktCurUSD,PriceUSD,Number of Coins
98,2019-07-25,5427921095.529883,28.9432453448722,187536713.0
99,2019-07-26,5421204514.213949,28.907430590478302,187536712.99999997
100,2019-07-27,5181029334.537393,27.626747060120397,187536713.0
101,2019-07-28,5187766401.677959,27.6626710508569,187536713.00000003
102,2019-07-29,5059171722.244599,26.976967023222798,187536713.00000003
103,2019-07-30,5026373060.644117,26.802075072330602,187536712.99999997
104,2019-07-31,5194448494.321497,27.6983019016735,187536713.0
105,2019-08-01,5400246256.469405,28.795675097864198,187536713.0
106,2019-08-02,5230733519.634452,27.8917841523353,187536712.99999994
number_of_coins,,,,
